Position,AbsA,Fraction,sample,MonoAbsA,M,P,PbyM
75.28,0.08893712326494496,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
75.38,0.08909265608582646,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
75.48,0.0890269866725654,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
75.58,0.08852582536083613,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
75.67,0.08926547033125035,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
75.77,0.08693593430293646,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
75.87,0.08490363877675162,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
75.97,0.08522161698833157,1,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
76.07,0.08383564674003206,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
76.17,0.08190012719128463,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
76.27,0.08051761322789358,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
76.37,0.08249115191063429,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
76.46,0.0825810153182547,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
76.57,0.07929754465520103,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
76.67,0.08228377481612564,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
76.76,0.07731363711773488,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
76.86,0.07977796825747942,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
76.96,0.07873071393021067,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
77.06,0.08081139744511419,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
77.16,0.07911090527014324,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
77.26,0.08196925288945418,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
77.35,0.08520433556378919,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
77.46,0.08447160316319192,NA,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
79.55,0.08520433556378919,A,"sgCNOT1, 0.87",0.28932800000000003,18.634542,18.442545,0.87
10.07,0.4024908541615698,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
10.17,0.3811297030660605,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
10.26,0.3643571172544847,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
10.36,0.3457098479202107,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
10.46,0.33014912125987833,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
10.56,0.31724538156494825,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
10.66,0.30008306640191623,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
10.76,0.29425419456882274,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
10.86,0.282513953448678,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
10.96,0.2856147198215779,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
11.06,0.2730523489016459,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
11.15,0.27388016818101646,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
11.25,0.26941961618770727,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
11.35,0.27850287034244975,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
11.45,0.277407645522664,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
11.55,0.2942826419667393,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
11.64,0.2821071556584719,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
11.75,0.2914435916546713,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
11.84,0.31077075379915,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
11.95,0.31109789887518985,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
12.04,0.31531949272600035,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
12.14,0.3235407907238725,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
12.24,0.33394115940214947,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
12.34,0.3387430801704568,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
12.44,0.3355882637415155,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
12.54,0.3356963638535983,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
12.64,0.3345413994981879,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
12.73,0.333471777336527,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
12.83,0.33168812548716164,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
12.93,0.32559469285344467,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
13.03,0.31818414569619313,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
13.13,0.3128644822858053,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
13.23,0.30328339866752385,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
13.33,0.2925302822550821,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
13.42,0.2873670795332351,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
13.52,0.27915716049452954,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
13.62,0.2768728344418336,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
13.72,0.25944880321796965,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
13.82,0.24993599335468783,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
13.92,0.23158173221895392,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
14.02,0.2222680541410877,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
14.12,0.2116799326365617,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
14.21,0.20168636174849083,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
14.31,0.19888429305371438,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
14.42,0.18414569619316917,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
14.51,0.1764648987557108,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
14.61,0.17065025062157563,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
14.71,0.175810608603631,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
14.81,0.1582443403901845,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
14.91,0.1525178791895905,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
15.01,0.1507285378606419,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
15.11,0.14587256703629317,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
15.2,0.15189488117521888,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
15.3,0.13757446106404644,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
15.4,0.12960634490763126,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
15.5,0.1305280406001263,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
15.6,0.12866758077638635,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
15.7,0.1358903751073889,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
15.8,0.12769467976764165,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
15.9,0.132610390127615,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16,0.13269573232136456,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16.09,0.13842219352195853,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16.19,0.13867253062362386,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16.29,0.14506466093546422,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16.39,0.146828399606288,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16.49,0.1552374504304091,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16.59,0.15475668940562004,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16.68,0.15623595409727872,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16.79,0.15471970778832858,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16.88,0.15558735342478222,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
16.98,0.1536387066675011,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
17.08,0.15433851265624732,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
17.18,0.15793710849268616,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
17.28,0.1501595899023116,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
17.38,0.14988933962210474,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
17.48,0.1475225161154509,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
17.57,0.1509788749623072,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
17.67,0.1380694457877938,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
17.77,0.13432861296177237,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
17.87,0.12991073206533799,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
17.97,0.13326468027969482,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
18.07,0.11992285065685042,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
18.17,0.12302930650933358,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
18.27,0.11747352969623868,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
18.37,0.12054015919163873,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
18.46,0.12162116031246621,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
18.56,0.1377878165484203,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
18.66,0.14811706673190603,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
18.76,0.17890284075715593,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
18.86,0.21709916193965736,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
18.96,0.2744690293178883,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
19.05,0.3437412879843881,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
19.16,0.4139836029198409,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
19.26,0.4968878546679335,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
19.35,0.5775191593224968,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
19.45,0.6481398246502392,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
19.55,0.7276759044850167,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
19.65,0.788590317643645,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
19.75,0.8455619214510448,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
19.85,0.8883155157797715,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
19.94,0.9294675216057988,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
20.04,0.9586204149906408,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
20.14,0.9924785079908741,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
20.24,0.9971666391675154,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
20.34,1,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
20.44,0.9954569505527329,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
20.54,0.9898727263417215,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
20.64,0.9712681281043223,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
20.74,0.9418705870973981,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
20.83,0.9097136484925723,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
20.93,0.8628977657413677,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
21.03,0.8281521139261391,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
21.13,0.776943952936625,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
21.23,0.7377121464699624,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
21.33,0.6844358596519177,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
21.43,0.6440092624727616,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
21.53,0.5882409835972303,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
21.63,0.5615573243515415,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
21.72,0.5117573095588946,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
21.82,0.4846355603852915,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
21.92,0.44047950933928065,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
22.02,0.42263445662625243,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
22.12,0.3886426608558115,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
22.22,0.36530157086531295,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
22.32,0.34676524638291334,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
22.41,0.3187018883382737,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
22.52,0.30339718825918993,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
22.61,0.28423502102262704,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
22.71,0.2699089114318713,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
22.81,0.2527465962688393,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
22.91,0.2441896189755523,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
23.01,0.220242599409432,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
23.11,0.21515620466195953,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
23.21,0.2043518829332681,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
23.3,0.19903221952288025,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
23.4,0.1796680757611101,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
23.5,0.17346369827551872,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
23.6,0.16709148114221992,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
23.7,0.1639281304939037,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
23.8,0.1456961931692108,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
23.9,0.14435632072734306,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24,0.1359728725613468,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24.1,0.1317825708482445,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24.2,0.1278482957163908,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24.3,0.12118307038455192,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24.39,0.11417078679813154,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24.49,0.11252083771897382,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24.59,0.10673179224296353,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24.69,0.10229968764757086,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24.79,0.09965976912091849,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24.89,0.09706536643093255,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
24.99,0.09387641312449146,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
25.08,0.09121089193971425,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
25.18,0.09546377792823288,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
25.28,0.0868726637574461,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
25.38,0.08486427746454031,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
25.48,0.08013347519102428,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
25.58,0.07871963951457357,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
25.67,0.07459192207688761,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
25.77,0.07761303573562123,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
25.88,0.06840176829025447,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
25.97,0.06909872953920902,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
26.07,0.0668940562006793,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
26.17,0.06788971512775725,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
26.27,0.061944208963206106,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
26.37,0.06267246234986884,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
26.47,0.061244402974459905,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
26.57,0.06392699259798704,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
26.66,0.056340071573653124,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
26.76,0.058874734728014404,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
26.86,0.05796726273447766,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
26.96,0.05818061821885152,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
27.06,0.05694031166969155,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
27.16,0.05335878427200263,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
27.26,0.05096920284701555,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
27.35,0.05219244095742559,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
27.45,0.049592348787856344,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
27.55,0.050676194648475496,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
27.65,0.04678174587370489,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
27.75,0.04518584685058856,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
27.85,0.04178922753935696,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
27.95,0.040409528740406105,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
28.05,0.04259997837997755,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
28.15,0.038011413096044104,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
28.25,0.03904120890062186,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
28.34,0.036193624369178945,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
28.44,0.037066959485215885,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
28.54,0.03476556499377001,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
28.64,0.03830442129458416,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
28.74,0.03436161194335552,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
28.84,0.03835847135062555,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
28.94,0.036557751062510274,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
29.04,0.03889328243145596,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
29.14,0.03537718404897501,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
29.23,0.03826459493750104,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
29.33,0.03766435484146262,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
29.43,0.04085330814790371,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
29.53,0.03552226577834925,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
29.63,0.03912939583416302,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
29.73,0.03810528950916857,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
29.82,0.03957033050186897,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
29.93,0.03881647445708138,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
30.03,0.037058425265840925,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
30.12,0.03518658648293438,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
30.22,0.036882051398758525,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
30.32,0.033246473945028214,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
30.42,0.034179548596689854,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
30.52,0.03064638177545897,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
30.62,0.03191798046232709,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
30.72,0.030708966050875322,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
30.81,0.028564032247970262,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
30.92,0.03157092220774565,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
31.01,0.02575342933381881,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
31.11,0.02833076358505486,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
31.21,0.025005262768614533,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
31.31,0.02656986965402275,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
31.41,0.02330695311299873,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
31.51,0.02691977264839585,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
31.61,0.021503388085091845,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
31.7,0.02555998702798653,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
31.8,0.022012596507797418,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
31.9,0.022829036828001314,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
32,0.018320124258234063,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
32.1,0.019401125379061555,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
32.2,0.017813760575320147,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
32.3,0.019233285731354122,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
32.4,0.014385849126380388,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
32.49,0.016391390679494515,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
32.59,0.015162463089501168,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
32.69,0.015572105619498964,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
32.79,0.014024567172840672,NA,"sgPSMA4, 0.38",0.351526,17.873718999999998,7.642280999999997,0.38
