file,ssc_a,bfp,rfp,cell_line,sgrna
1,9033.4697265625,3045.5673828125,39.70365524291992,293T,Reporter
1,7671.734375,4320.77978515625,8.600942611694336,293T,Reporter
1,6013.9248046875,4950.58447265625,-3.291372060775757,293T,Reporter
1,6138.03125,4528.05419921875,31.09984016418457,293T,Reporter
1,6110.72021484375,116.3678207397461,19.66064453125,293T,Reporter
1,6694.3369140625,4205.98046875,-29.666824340820312,293T,Reporter
1,6143.28955078125,538.104248046875,22.591224670410156,293T,Reporter
1,5235.859375,72.68915557861328,27.69631004333496,293T,Reporter
1,10416.0771484375,7986.4306640625,1.3231579065322876,293T,Reporter
1,12902.818359375,8630.3984375,39.70365524291992,293T,Reporter
1,7013.3212890625,5565.08740234375,36.583518981933594,293T,Reporter
1,5704.705078125,4043.653564453125,-2.66867995262146,293T,Reporter
1,7970.75927734375,5441.94677734375,9.168071746826172,293T,Reporter
1,7170.69482421875,6394.9052734375,15.690333366394043,293T,Reporter
1,11847.619140625,5769.6611328125,22.591224670410156,293T,Reporter
1,9661.7275390625,5975.3154296875,27.743581771850586,293T,Reporter
1,6804.92138671875,4386.130859375,-20.193012237548828,293T,Reporter
1,10314.0771484375,151.95986938476562,15.595804214477539,293T,Reporter
1,6264.23046875,6885.787109375,31.761648178100586,293T,Reporter
1,8818.3095703125,7060.17626953125,7.135879993438721,293T,Reporter
1,5121.1962890625,2323.587158203125,49.39543151855469,293T,Reporter
1,9260.8642578125,8141.9765625,19.66064453125,293T,Reporter
1,8184.5244140625,126.30065155029297,-3.3803279399871826,293T,Reporter
1,10664.2900390625,120.6178970336914,13.043557167053223,293T,Reporter
1,5178.93017578125,4332.12158203125,-1.2898619174957275,293T,Reporter
1,8894.8232421875,109.17316436767578,13.0908203125,293T,Reporter
1,10324.1650390625,5746.4375,7.230398654937744,293T,Reporter
1,6368.859375,190.4826202392578,61.991416931152344,293T,Reporter
1,11647.1064453125,3870.64501953125,7.986558437347412,293T,Reporter
1,6183.6923828125,58.160945892333984,0,293T,Reporter
1,9333.4609375,4143.810546875,1.4176700115203857,293T,Reporter
1,12004.6162109375,8579.26953125,20.3223819732666,293T,Reporter
1,6537.44677734375,87.91303253173828,39.89275360107422,293T,Reporter
1,9388.0830078125,6385.06396484375,15.075896263122559,293T,Reporter
1,7617.64892578125,5384.39697265625,7.513957977294922,293T,Reporter
1,6406.365234375,6356.19921875,18.620786666870117,293T,Reporter
1,8177.173828125,54.65275955200195,10.444128036499023,293T,Reporter
1,8607.763671875,6318.57275390625,9.120811462402344,293T,Reporter
1,10363.2265625,7341.9833984375,27.601770401000977,293T,Reporter
1,5629.37255859375,4852.5888671875,-26.508886337280273,293T,Reporter
1,6074.7705078125,2711.37158203125,-9.918593406677246,293T,Reporter
1,47603.94921875,31438.734375,279.11846923828125,293T,Reporter
1,10095.4287109375,132.66375732421875,43.43845748901367,293T,Reporter
1,6744.9345703125,9200.79296875,-11.564279556274414,293T,Reporter
1,8093.36328125,87.28472900390625,13.043557167053223,293T,Reporter
1,4986.94921875,3210.955078125,-0.9785159826278687,293T,Reporter
1,12372.857421875,8266.13671875,1.93748939037323,293T,Reporter
1,6610.740234375,493.6065368652344,33.652557373046875,293T,Reporter
1,7919.03466796875,7838.50634765625,6.616024494171143,293T,Reporter
1,9348.2158203125,3248.28125,0.8978545069694519,293T,Reporter
1,7305.9609375,7543.85693359375,33.51073455810547,293T,Reporter
1,4497.49951171875,31.5006160736084,31.619834899902344,293T,Reporter
1,6203.1162109375,119.80562591552734,38.71087646484375,293T,Reporter
1,7173.806640625,6929.35498046875,9.357115745544434,293T,Reporter
1,5837.50390625,90.61400604248047,151.37106323242188,293T,Reporter
1,9902.857421875,90.2372055053711,46.511474609375,293T,Reporter
1,7396.47900390625,104.97740936279297,18.620786666870117,293T,Reporter
1,5077.3056640625,113.92888641357422,38.75815200805664,293T,Reporter
1,9882.4150390625,4948.90478515625,16.871957778930664,293T,Reporter
1,8879.0478515625,7256.529296875,17.250078201293945,293T,Reporter
1,14417.205078125,9180.029296875,6.710543632507324,293T,Reporter
1,6091.94091796875,4672.25830078125,14.036088943481445,293T,Reporter
1,8382.7294921875,133.7859344482422,-18.76971435546875,293T,Reporter
1,6709.7900390625,2889.9013671875,4.725672721862793,293T,Reporter
1,3540.705322265625,31.564390182495117,11.578413963317871,293T,Reporter
1,10602.7998046875,879.08642578125,8.742725372314453,293T,Reporter
1,8267.5302734375,76.65617370605469,7.183139324188232,293T,Reporter
1,10129.5537109375,5379.41650390625,27.554500579833984,293T,Reporter
1,5667.19970703125,5248.29443359375,-0.7561259865760803,293T,Reporter
1,8039.70703125,59.755592346191406,4.3476080894470215,293T,Reporter
1,7009.08251953125,5920.94677734375,4.205833911895752,293T,Reporter
1,5616.1728515625,4287.59423828125,16.635629653930664,293T,Reporter
1,6419.88623046875,4313.99853515625,-5.248404026031494,293T,Reporter
1,7309.93212890625,171.6251983642578,9.309854507446289,293T,Reporter
1,4725.32275390625,4062.616943359375,-16.768205642700195,293T,Reporter
1,4894.82177734375,86.02790832519531,54.855796813964844,293T,Reporter
1,7999.787109375,99.77550506591797,10.91674518585205,293T,Reporter
1,8731.2255859375,6551.591796875,14.508727073669434,293T,Reporter
1,12282.876953125,8357.412109375,8.695465087890625,293T,Reporter
1,8095.34814453125,60.393455505371094,-1.6456860303878784,293T,Reporter
1,4450.28173828125,34.498069763183594,-12.943097114562988,293T,Reporter
1,8392.763671875,6451.794921875,17.013751983642578,293T,Reporter
1,7781.19287109375,107.23220825195312,24.671043395996094,293T,Reporter
1,6118.50048828125,56.757659912109375,-3.691673755645752,293T,Reporter
1,6109.37890625,4689.18115234375,15.454011917114258,293T,Reporter
1,5571.85302734375,4157.37255859375,-9.117989540100098,293T,Reporter
1,22729.99609375,20617.193359375,43.24935531616211,293T,Reporter
1,5656.4150390625,3063.690673828125,28.688993453979492,293T,Reporter
1,6145.54345703125,6313.83203125,16.21024513244629,293T,Reporter
1,8291.0322265625,88.79255676269531,-1.2898619174957275,293T,Reporter
1,7420.1416015625,5391.8984375,-23.840208053588867,293T,Reporter
1,7709.5078125,7611.3076171875,10.58591079711914,293T,Reporter
1,11203.1572265625,5234.97216796875,11.294840812683105,293T,Reporter
1,11837.37109375,105.22798156738281,10142.318359375,293T,Reporter
1,14113.94140625,735.36248779296875,19.235246658325195,293T,Reporter
1,18652.2578125,238.0578155517578,76.1813735961914,293T,Reporter
1,7631.6533203125,4413.55517578125,3.2606818675994873,293T,Reporter
1,7761.232421875,6065.7509765625,13.138084411621094,293T,Reporter
1,5450.64453125,3008.601318359375,-20.904659271240234,293T,Reporter
1,8885.916015625,5985.21728515625,8.222859382629395,293T,Reporter
1,7626.77099609375,231.87242126464844,-9.696203231811523,293T,Reporter
1,9823.5009765625,6194.83203125,10.066034317016602,293T,Reporter
1,9894.86328125,11338.46875,22.07127571105957,293T,Reporter
1,10165.021484375,5325.52734375,15.87939167022705,293T,Reporter
1,7047.55419921875,-0.1800300031900406,-18.28045654296875,293T,Reporter
1,8549.921875,307.33935546875,13.043557167053223,293T,Reporter
1,39517.26953125,244.4197998046875,138.8473663330078,293T,Reporter
1,7051.09521484375,156.1839599609375,4.111318111419678,293T,Reporter
1,8658.8974609375,7264.27001953125,0.2835317850112915,293T,Reporter
1,10578.1728515625,6477.2392578125,-12.053537368774414,293T,Reporter
1,4656.6962890625,81.6269302368164,5551.03173828125,293T,Reporter
1,6056.47412109375,67.34630584716797,21.362260818481445,293T,Reporter
1,5305.07568359375,4304.09716796875,16.730161666870117,293T,Reporter
1,8488.37890625,6631.3447265625,1.0396219491958618,293T,Reporter
1,8859.78515625,3424.590576171875,-9.740681648254395,293T,Reporter
1,3362.03125,-28.26470947265625,-19.347929000854492,293T,Reporter
1,5618.53369140625,123.36630249023438,50.29372787475586,293T,Reporter
1,10432.9794921875,120.1180419921875,5.245514869689941,293T,Reporter
1,4029.404296875,7105.48388671875,18.52625274658203,293T,Reporter
1,11461.7255859375,8323.2666015625,-4.269887924194336,293T,Reporter
1,5756.21533203125,65.49644470214844,-2.4907679557800293,293T,Reporter
1,9471.8388671875,7257.96923828125,33.3216438293457,293T,Reporter
1,5795.65234375,3899.209716796875,16.919219970703125,293T,Reporter
1,7452.6572265625,124.80245208740234,5.434549331665039,293T,Reporter
1,11088.8701171875,9041.5859375,28.688993453979492,293T,Reporter
1,6028.89501953125,71.681243896484375,-14.722217559814453,293T,Reporter
1,9358.517578125,6126.66064453125,79.75646209716797,293T,Reporter
1,7561.310546875,4309.2578125,19.802444458007812,293T,Reporter
1,9471.5712890625,137.83644104003906,-6.627221584320068,293T,Reporter
1,6563.89892578125,4379.82958984375,9.309854507446289,293T,Reporter
1,4508.4990234375,93.8786392211914,24.10381507873535,293T,Reporter
1,11457.4326171875,12780.26953125,18.904382705688477,293T,Reporter
1,8514.4013671875,1885.6341552734375,11.956513404846191,293T,Reporter
1,7718.57568359375,68.55829620361328,6866.2021484375,293T,Reporter
1,9645.578125,130.6058807373047,-19.17001724243164,293T,Reporter
1,8138.32666015625,29.332286834716797,134.03826904296875,293T,Reporter
1,12013.3623046875,138.0856170654297,21.173189163208008,293T,Reporter
1,11804.158203125,7853.568359375,21.12592124938965,293T,Reporter
1,9348.162109375,8478.873046875,15.87939167022705,293T,Reporter
1,9302.125,6361.47998046875,-1.9570319652557373,293T,Reporter
1,7689.27978515625,6709.357421875,23.631128311157227,293T,Reporter
1,7206.10791015625,7192.73876953125,13.516189575195312,293T,Reporter
1,14303.3466796875,14652.1005859375,13.279873847961426,293T,Reporter
1,7460.22216796875,84.95940399169922,10.964005470275879,293T,Reporter
1,9031.001953125,6127.98095703125,9.6406831741333,293T,Reporter
1,10785.6591796875,102.0949935913086,34.26710510253906,293T,Reporter
1,13117.06640625,183.44155883789062,17.1082820892334,293T,Reporter
1,5850.48876953125,3591.17822265625,21.409528732299805,293T,Reporter
1,8059.8818359375,1516.3927001953125,9.49889850616455,293T,Reporter
1,8804.94921875,6591.37841796875,1.0868778228759766,293T,Reporter
1,7796.37744140625,5866.27685546875,14.414199829101562,293T,Reporter
1,6322.2861328125,5442.48681640625,7.3249192237854,293T,Reporter
1,12565,153.82382202148438,27.03452491760254,293T,Reporter
1,7363.21240234375,3034.165771484375,14.792309761047363,293T,Reporter
1,15526.6494140625,9307.130859375,7.986558437347412,293T,Reporter
1,9446.2451171875,7975.3291015625,24.387428283691406,293T,Reporter
1,10726.9599609375,6330.7548828125,7.230398654937744,293T,Reporter
1,5666.50244140625,5461.27001953125,-5.15944766998291,293T,Reporter
1,8349.8388671875,78.9218521118164,6879.5009765625,293T,Reporter
1,9473.556640625,5835.8525390625,-3.780629873275757,293T,Reporter
1,5431.4892578125,1481.3468017578125,-14.900130271911621,293T,Reporter
1,11599.0322265625,115.30482482910156,16.11571502685547,293T,Reporter
1,5507.09033203125,2583.970458984375,-19.837186813354492,293T,Reporter
1,9357.6064453125,8956.9716796875,13.37440013885498,293T,Reporter
1,8189.568359375,7425.1572265625,16.919219970703125,293T,Reporter
1,19904.580078125,7188.53759765625,16.96648597717285,293T,Reporter
1,2470.2685546875,1687.72119140625,-15.34490966796875,293T,Reporter
1,7108.400390625,7187.9375,1.4649261236190796,293T,Reporter
1,9116.2607421875,4268.69091796875,-1.3788180351257324,293T,Reporter
1,9567.078125,7060.5361328125,5.292773246765137,293T,Reporter
1,4677.62255859375,47.6365966796875,-0.266867995262146,293T,Reporter
1,6006.251953125,3578.6962890625,11.767462730407715,293T,Reporter
1,5711.46630859375,127.7984848022461,3.7332563400268555,293T,Reporter
1,4278.5830078125,94.255218505859375,35.73258972167969,293T,Reporter
1,5120.33837890625,5991.998046875,23.678396224975586,293T,Reporter
1,5738.4013671875,2809.068115234375,47.12608337402344,293T,Reporter
1,6829.4423828125,119.4306869506836,8.884507179260254,293T,Reporter
1,17418.564453125,4972.36865234375,41.26375198364258,293T,Reporter
1,11241.7900390625,5320.06640625,-25.708284378051758,293T,Reporter
1,10443.2275390625,92.1209945678711,40.83827209472656,293T,Reporter
1,3785.59130859375,59.88316345214844,-20.015098571777344,293T,Reporter
1,11990.2373046875,5966.13427734375,17.817262649536133,293T,Reporter
1,8405.5341796875,4034.71240234375,17.91179656982422,293T,Reporter
1,6973.34765625,108.48451232910156,12.996294021606445,293T,Reporter
1,3810.648681640625,4396.63232421875,21.078655242919922,293T,Reporter
1,6417.09619140625,4366.267578125,12.145564079284668,293T,Reporter
1,5016.5673828125,4382.830078125,-2.00150990486145,293T,Reporter
1,9014.2607421875,6436.13232421875,13.468927383422852,293T,Reporter
1,6562.61083984375,50.443023681640625,40.55461502075195,293T,Reporter
1,17073.767578125,11117.6318359375,12.476401329040527,293T,Reporter
1,9957.05078125,6093.775390625,-3.647196054458618,293T,Reporter
1,5818.5634765625,75.9007568359375,20.984119415283203,293T,Reporter
1,4538.384765625,59.43666076660156,1.9847456216812134,293T,Reporter
1,17640.318359375,5564.787109375,9.593421936035156,293T,Reporter
1,19661.537109375,7313.29833984375,16.541099548339844,293T,Reporter
1,7842.62841796875,50.060325622558594,-10.763675689697266,293T,Reporter
1,8794.5927734375,127.7984848022461,33.22709655761719,293T,Reporter
1,6987.78125,5079.90625,4.3476080894470215,293T,Reporter
1,8099.8017578125,8815.3486328125,26.703632354736328,293T,Reporter
1,6688.6494140625,5895.6220703125,8.789986610412598,293T,Reporter
1,10691.3330078125,9254.4423828125,38.71087646484375,293T,Reporter
1,7289.005859375,78.73307037353516,36.91443634033203,293T,Reporter
1,10087.2734375,5746.61767578125,16.541099548339844,293T,Reporter
1,9728.26171875,9962.2001953125,14.745046615600586,293T,Reporter
1,6077.99072265625,7416.81591796875,21.8822021484375,293T,Reporter
1,7249.30078125,4797.01904296875,15.26495361328125,293T,Reporter
1,10437.59375,7776.33544921875,16.871957778930664,293T,Reporter
1,7214.74609375,5744.93701171875,8.506422996520996,293T,Reporter
1,6769.66943359375,5057.7626953125,28.074474334716797,293T,Reporter
1,25063.765625,6212.11474609375,13.657980918884277,293T,Reporter
1,7140.916015625,74.38963317871094,-9.073511123657227,293T,Reporter
1,6081.5849609375,83.261962890625,-17.924633026123047,293T,Reporter
1,4245.15478515625,32.521018981933594,28.074474334716797,293T,Reporter
1,5316.34375,131.91551208496094,-1.2453839778900146,293T,Reporter
1,9125.5966796875,6096.65576171875,25.94731330871582,293T,Reporter
1,9540.3046875,5997.87890625,16.871957778930664,293T,Reporter
1,8284.861328125,7023.63037109375,16.68289566040039,293T,Reporter
1,9135.73828125,10115.8857421875,38.89997482299805,293T,Reporter
1,8327.732421875,5066.9443359375,-1.2453839778900146,293T,Reporter
1,8938.2841796875,5388.5380859375,16.68289566040039,293T,Reporter
1,5760.29345703125,135.5934295654297,5.009222507476807,293T,Reporter
1,9982.4833984375,601.317626953125,24.434696197509766,293T,Reporter
1,13416.62890625,84.77081298828125,26.420011520385742,293T,Reporter
1,7651.56005859375,5619.99609375,8.553683280944824,293T,Reporter
1,9301.75,116.99302673339844,-0.31134599447250366,293T,Reporter
1,7377.75341796875,4984.490234375,-0.35582399368286133,293T,Reporter
1,8186.6171875,113.30335235595703,22.21307945251465,293T,Reporter
1,8615.865234375,117.55565643310547,-18.19150161743164,293T,Reporter
1,7228.53564453125,5260.41650390625,-6.582744121551514,293T,Reporter
1,5525.06494140625,4099.1630859375,-2.9355478286743164,293T,Reporter
1,11653.5458984375,6248.12109375,19.991512298583984,293T,Reporter
1,7449.92041015625,114.49180603027344,28.405366897583008,293T,Reporter
1,5805.84716796875,3915.47216796875,22.024005889892578,293T,Reporter
1,5834.55322265625,12.369620323181152,5.009222507476807,293T,Reporter
1,8676.013671875,4994.63232421875,6.521505832672119,293T,Reporter
1,6519.525390625,6326.7939453125,16.446569442749023,293T,Reporter
1,9840.6171875,6728.14111328125,8.175599098205566,293T,Reporter
1,5552.26904296875,2544.48388671875,5.907137393951416,293T,Reporter
1,4124.21435546875,2768.441162109375,19.32977867126465,293T,Reporter
1,11519.8349609375,221.07762145996094,27.22360610961914,293T,Reporter
1,9632.8076171875,6024.1640625,15.737598419189453,293T,Reporter
1,5947.337890625,61.98812484741211,4.914705753326416,293T,Reporter
1,6410.60400390625,77.22267150878906,4.914705753326416,293T,Reporter
1,10397.244140625,6002.80029296875,3.8750293254852295,293T,Reporter
1,7340.73046875,3427.7109375,9.49889850616455,293T,Reporter
1,4660.23779296875,46.61608123779297,-10.007549285888672,293T,Reporter
1,5592.45751953125,4374.48876953125,33.51073455810547,293T,Reporter
1,14515.0732421875,37.17670822143555,-23.395427703857422,293T,Reporter
1,10029.6474609375,166.29676818847656,22.827564239501953,293T,Reporter
1,8294.787109375,4099.3427734375,27.36541748046875,293T,Reporter
1,5864.224609375,4629.3515625,-9.117989540100098,293T,Reporter
1,11502.5576171875,160.46701049804688,5.8598785400390625,293T,Reporter
1,13525.2275390625,6694.115234375,10.113295555114746,293T,Reporter
1,11760.912109375,144.99578857421875,8.789986610412598,293T,Reporter
1,6255.7529296875,5150.5380859375,-0.7561259865760803,293T,Reporter
1,6330.22705078125,127.29925537109375,29.398059844970703,293T,Reporter
1,11893.44140625,140.4521942138672,17.43914031982422,293T,Reporter
1,8991.88671875,4928.68115234375,19.32977867126465,293T,Reporter
1,5037.97607421875,57.96958541870117,8.175599098205566,293T,Reporter
1,9947.0703125,185.0481719970703,-4.047497749328613,293T,Reporter
1,7260.9443359375,76.65617370605469,38.238128662109375,293T,Reporter
1,11457.3798828125,7648.03466796875,2.173771858215332,293T,Reporter
1,8689.6416015625,6300.50927734375,37.52901077270508,293T,Reporter
1,6807.22900390625,85.39939880371094,9.8297271728515625,293T,Reporter
1,6830.515625,63.96553421020508,10.160557746887207,293T,Reporter
1,6297.228515625,3871.6650390625,10.396864891052246,293T,Reporter
1,5881.1259765625,101.15477752685547,6.805062294006348,293T,Reporter
1,9076.2333984375,5743.73681640625,30.343488693237305,293T,Reporter
1,5556.77587890625,4431.37841796875,20.60598373413086,293T,Reporter
1,9797.3701171875,6843.5400390625,35.968955993652344,293T,Reporter
1,5193.095703125,59.37287902832031,29.728960037231445,293T,Reporter
1,5449.5712890625,4023.0703125,-18.28045654296875,293T,Reporter
1,5652.06884765625,115.30482482910156,9.546160697937012,293T,Reporter
1,9381.16015625,6109.43798828125,8.83724594116211,293T,Reporter
1,5537.19140625,22.189815521240234,8.600942611694336,293T,Reporter
1,9108.1591796875,5132.83544921875,10.727697372436523,293T,Reporter
1,11639.21875,6120.65966796875,23.205713272094727,293T,Reporter
1,9130.640625,7700.66259765625,4.489382266998291,293T,Reporter
1,6480.08837890625,4602.70703125,-3.4248061180114746,293T,Reporter
1,6760.119140625,2.869107961654663,-3.691673755645752,293T,Reporter
1,4969.40380859375,35.964935302734375,11.625675201416016,293T,Reporter
1,8353.3798828125,117.99321746826172,-3.246893882751465,293T,Reporter
1,8328.6982421875,5095.9892578125,34.21983337402344,293T,Reporter
1,6736.83203125,121.80486297607422,35.259849548339844,293T,Reporter
1,8959.8544921875,7966.5673828125,13.657980918884277,293T,Reporter
1,6489.63916015625,6307.83056640625,-5.33735990524292,293T,Reporter
1,8564.9990234375,4689.30126953125,3.024395704269409,293T,Reporter
1,7110.1708984375,311.085693359375,0.9923661351203918,293T,Reporter
1,12732.03125,9880.7060546875,14.886839866638184,293T,Reporter
1,8186.6708984375,163.13453674316406,22.685760498046875,293T,Reporter
1,13735.935546875,7445.92041015625,25.33281135559082,293T,Reporter
1,8295.4853515625,126.48790740966797,29.58714485168457,293T,Reporter
1,7055.3876953125,78.7959976196289,6.899580955505371,293T,Reporter
1,5719.890625,5477.83251953125,-23.929162979125977,293T,Reporter
1,11827.498046875,7917.8388671875,39.9873046875,293T,Reporter
1,5852.849609375,70.98228454589844,0.047255225479602814,293T,Reporter
1,9575.01953125,7807.90087890625,10.538649559020996,293T,Reporter
1,5842.22607421875,5493.1953125,2.551826000213623,293T,Reporter
1,11839.5703125,8833.53125,5.765359878540039,293T,Reporter
1,6531.43701171875,719.4598388671875,16.39930534362793,293T,Reporter
1,5410.13427734375,614.033935546875,2.5045690536499023,293T,Reporter
1,4254.92041015625,-34.08567810058594,-4.447800159454346,293T,Reporter
1,6056.95703125,3220.4365234375,20.842317581176758,293T,Reporter
1,4603.04052734375,3313.632080078125,-13.032052993774414,293T,Reporter
1,4366.41796875,0.8926023840904236,15.170424461364746,293T,Reporter
1,4600.14306640625,69.19618225097656,-1.2453839778900146,293T,Reporter
1,13583.8740234375,4113.08544921875,14.745046615600586,293T,Reporter
1,7765.203125,103.28572845458984,20.464181900024414,293T,Reporter
1,6516.7353515625,3634.1455078125,14.745046615600586,293T,Reporter
1,9582.478515625,97.01600646972656,7.844777584075928,293T,Reporter
1,8858.6591796875,175.95863342285156,22.827564239501953,293T,Reporter
1,22018.705078125,262.24359130859375,-7.872605800628662,293T,Reporter
1,10580.9619140625,168.58982849121094,21.740400314331055,293T,Reporter
1,9053.8056640625,156.5565185546875,0.09451048076152802,293T,Reporter
1,13553.93359375,14542.6435546875,32.754371643066406,293T,Reporter
1,7182.4990234375,124.30296325683594,-2.3128559589385986,293T,Reporter
1,3629.291748046875,4280.1533203125,12.287351608276367,293T,Reporter
1,7479.53857421875,3183.95068359375,-0.9785159826278687,293T,Reporter
1,6417.3642578125,58.160945892333984,21.12592124938965,293T,Reporter
1,14503.0009765625,5278.119140625,11.767462730407715,293T,Reporter
1,5837.611328125,63.96553421020508,32.84891891479492,293T,Reporter
1,11032.31640625,7227.5439453125,51.23929977416992,293T,Reporter
1,8881.2470703125,78.85892486572266,7.3249192237854,293T,Reporter
1,3856.7392578125,14.346345901489258,27.129066467285156,293T,Reporter
1,8611.08984375,3559.31298828125,31.619834899902344,293T,Reporter
1,7406.78125,118.30574798583984,8310.7138671875,293T,Reporter
1,8537.849609375,5972.4951171875,10.113295555114746,293T,Reporter
1,5843.78173828125,3503.86376953125,-3.558239698410034,293T,Reporter
1,6547.80224609375,84.70796203613281,38.00175476074219,293T,Reporter
1,5710.44677734375,3496.902587890625,4.205833911895752,293T,Reporter
1,3096.755859375,1846.3875732421875,-10.630241394042969,293T,Reporter
1,10395.3125,130.8553466796875,9.073551177978516,293T,Reporter
1,4966.23779296875,18.68250846862793,10.680435180664062,293T,Reporter
1,10428.6865234375,7381.04931640625,1.370413899421692,293T,Reporter
1,9907.04296875,227.0295867919922,23.252979278564453,293T,Reporter
1,6392.4677734375,87.347564697265625,5.812619686126709,293T,Reporter
1,9108.427734375,130.0445098876953,12.949031829833984,293T,Reporter
1,14250.173828125,12096.935546875,23.016637802124023,293T,Reporter
1,8682.61328125,98.01960754394531,13.185347557067871,293T,Reporter
1,18837.974609375,9846.3203125,-14.722217559814453,293T,Reporter
1,9846.51953125,6279.56640625,-10.31889533996582,293T,Reporter
1,8885.5400390625,84.330780029296875,23.158443450927734,293T,Reporter
1,8017.0107421875,83.63921356201172,7.135879993438721,293T,Reporter
1,8570.580078125,74.51557159423828,12.570928573608398,293T,Reporter
1,9590.2578125,130.8553466796875,17.580936431884766,293T,Reporter
1,9778.8046875,7039.892578125,-1.5122519731521606,293T,Reporter
1,8794.80859375,1977.8695068359375,-5.114969730377197,293T,Reporter
1,11650.59375,163.2585906982422,10162.599609375,293T,Reporter
1,5689.0380859375,5166.560546875,-12.231450080871582,293T,Reporter
1,9273.9560546875,83.70208740234375,-1.4677739143371582,293T,Reporter
1,20326.453125,255.1087188720703,50.577396392822266,293T,Reporter
1,8626.0595703125,5080.8662109375,-11.697713851928711,293T,Reporter
1,9138.796875,80.36890411376953,8.884507179260254,293T,Reporter
1,16428.447265625,1761.7135009765625,40.790992736816406,293T,Reporter
1,10494.5224609375,6555.19189453125,49.44271469116211,293T,Reporter
1,3499.229248046875,2513.458740234375,19.849712371826172,293T,Reporter
1,6165.50341796875,2831.031494140625,20.5587158203125,293T,Reporter
1,5756.966796875,4363.44677734375,23.39478302001953,293T,Reporter
1,6443.49462890625,4644.77392578125,26.136394500732422,293T,Reporter
1,5077.57421875,3564.0537109375,20.5587158203125,293T,Reporter
1,7330.96533203125,95.00828552246094,-16.72372817993164,293T,Reporter
1,11339.6044921875,423.9952392578125,11224.5126953125,293T,Reporter
1,5499.73974609375,2827.010986328125,2.079258680343628,293T,Reporter
1,10085.0205078125,172.9874725341797,-14.277438163757324,293T,Reporter
1,6563.25537109375,80.93505096435547,19.518844604492188,293T,Reporter
1,6657.47509765625,39.60027313232422,13.752508163452148,293T,Reporter
1,10159.119140625,107.04434204101562,-4.314365863800049,293T,Reporter
1,9383.146484375,98.33321380615234,6504.240234375,293T,Reporter
1,7170.47998046875,3756.74609375,-34.24806213378906,293T,Reporter
1,5892.876953125,52.35652542114258,30.532577514648438,293T,Reporter
1,5996.64794921875,3454.895751953125,20.79505157470703,293T,Reporter
1,8543.4296875,7044.63330078125,14.13061809539795,293T,Reporter
1,11035.5888671875,3683.173583984375,14.46146297454834,293T,Reporter
1,9162.5126953125,5967.81396484375,21.97673988342285,293T,Reporter
1,6405.345703125,85.7765121459961,6.426987171173096,293T,Reporter
1,4896.96826171875,4383.97021484375,-0.7116479873657227,293T,Reporter
1,8604.3291015625,75.64893341064453,24.671043395996094,293T,Reporter
1,5248.7900390625,3066.2109375,34.73984146118164,293T,Reporter
1,5697.19384765625,3196.01220703125,28.405366897583008,293T,Reporter
