sample_name,insert_num,umi_count,type
ntc_day1_bc1_grna,4445,732,gDNA
ntc_day1_bc1_grna,4446,570,gDNA
ntc_day1_bc1_grna,4447,985,gDNA
ntc_day1_bc1_grna,4448,39,gDNA
ntc_day1_bc1_grna,4449,2246,gDNA
ntc_day1_bc1_grna,4450,241,gDNA
ntc_day1_bc1_grna,4451,512,gDNA
ntc_day1_bc1_grna,4452,579,gDNA
ntc_day1_bc1_grna,4453,358,gDNA
ntc_day1_bc1_grna,4454,790,gDNA
ntc_day1_bc1_grna,4455,694,gDNA
ntc_day1_bc1_grna,4456,122,gDNA
ntc_day1_bc1_grna,4457,368,gDNA
ntc_day1_bc1_grna,4458,130,gDNA
ntc_day1_bc1_grna,4459,177,gDNA
ntc_day1_bc1_grna,4460,180,gDNA
ntc_day1_bc1_grna,4461,283,gDNA
ntc_day1_bc1_grna,4462,521,gDNA
ntc_day1_bc1_grna,4463,17,gDNA
ntc_day1_bc1_grna,4464,284,gDNA
ntc_day1_bc1_grna,4465,578,gDNA
ntc_day1_bc1_grna,4466,13756,gDNA
ntc_day1_bc1_grna,4467,675,gDNA
ntc_day1_bc1_grna,4468,381,gDNA
ntc_day1_bc1_grna,4469,37,gDNA
ntc_day1_bc1_grna,4470,457,gDNA
ntc_day1_bc1_grna,4471,507,gDNA
ntc_day1_bc1_grna,4472,464,gDNA
ntc_day1_bc1_grna,4473,249,gDNA
ntc_day1_bc1_grna,4474,155,gDNA
ntc_day1_bc1_grna,4475,621,gDNA
ntc_day1_bc1_grna,4476,125,gDNA
ntc_day1_bc1_grna,4477,829,gDNA
ntc_day1_bc1_grna,4478,666,gDNA
ntc_day1_bc1_grna,4479,251,gDNA
ntc_day1_bc1_grna,4480,381,gDNA
ntc_day1_bc1_grna,4481,106,gDNA
ntc_day1_bc1_grna,4482,83,gDNA
ntc_day1_bc1_grna,4483,14,gDNA
ntc_day1_bc1_grna,4484,151,gDNA
ntc_day1_bc1_grna,4485,166,gDNA
ntc_day1_bc1_grna,4486,310,gDNA
ntc_day1_bc1_grna,4487,367,gDNA
ntc_day1_bc1_grna,4488,302,gDNA
ntc_day1_bc1_grna,4489,253,gDNA
ntc_day1_bc1_grna,4490,938,gDNA
ntc_day1_bc1_grna,4492,600,gDNA
ntc_day1_bc1_grna,4493,236,gDNA
ntc_day1_bc1_grna,4494,551,gDNA
ntc_day1_bc1_grna,4495,21,gDNA
ntc_day1_bc1_grna,4496,280,gDNA
ntc_day1_bc1_grna,4497,381,gDNA
ntc_day1_bc1_grna,4498,1000,gDNA
ntc_day1_bc1_grna,4499,682,gDNA
ntc_day1_bc1_grna,4500,374,gDNA
ntc_day1_bc1_grna,4501,318,gDNA
ntc_day1_bc1_grna,4502,325,gDNA
ntc_day1_bc1_grna,4503,1090,gDNA
ntc_day1_bc1_grna,4504,439,gDNA
ntc_day1_bc1_grna,4505,352,gDNA
ntc_day1_bc1_grna,4506,1116,gDNA
ntc_day1_bc1_grna,4507,630,gDNA
ntc_day1_bc1_grna,4508,169,gDNA
ntc_day1_bc1_grna,4509,444,gDNA
ntc_day1_bc1_grna,4510,90,gDNA
ntc_day1_bc1_grna,4511,54,gDNA
ntc_day1_bc1_grna,4512,1264,gDNA
ntc_day1_bc1_grna,4513,747,gDNA
ntc_day1_bc1_grna,4514,177,gDNA
ntc_day1_bc1_grna,4515,3,gDNA
ntc_day1_bc1_grna,4516,310,gDNA
ntc_day1_bc1_grna,4517,149,gDNA
ntc_day1_bc1_grna,4518,423,gDNA
ntc_day1_bc1_grna,4519,660,gDNA
ntc_day1_bc1_grna,4520,719,gDNA
ntc_day1_bc1_grna,4521,769,gDNA
ntc_day1_bc1_grna,4522,194,gDNA
ntc_day1_bc1_grna,4523,748,gDNA
ntc_day1_bc1_grna,4524,956,gDNA
ntc_day1_bc1_grna,4525,621,gDNA
ntc_day1_bc1_grna,4526,126,gDNA
ntc_day1_bc1_grna,4527,1383,gDNA
ntc_day1_bc1_grna,4528,708,gDNA
ntc_day1_bc1_grna,4529,126,gDNA
ntc_day1_bc1_grna,4530,83,gDNA
ntc_day1_bc1_grna,4531,53,gDNA
ntc_day1_bc1_grna,4532,730,gDNA
ntc_day1_bc1_grna,4533,189,gDNA
ntc_day1_bc1_grna,4534,943,gDNA
ntc_day1_bc1_grna,4535,323,gDNA
ntc_day1_bc1_grna,4536,492,gDNA
ntc_day1_bc1_grna,4537,102,gDNA
ntc_day1_bc1_grna,4538,77,gDNA
ntc_day1_bc1_grna,4539,1024,gDNA
ntc_day1_bc1_grna,4540,114,gDNA
ntc_day1_bc1_grna,4541,163,gDNA
ntc_day1_bc1_grna,4542,517,gDNA
ntc_day1_bc1_grna,4543,734,gDNA
ntc_day1_bc1_grna,4544,893,gDNA
ntc_day1_bc1_grna,4545,377,gDNA
ntc_day1_bc1_grna,4546,660,gDNA
ntc_day1_bc1_grna,4547,721,gDNA
ntc_day1_bc1_grna,4549,730,gDNA
ntc_day1_bc1_grna,4550,663,gDNA
ntc_day1_bc1_grna,4551,730,gDNA
ntc_day1_bc1_grna,4552,380,gDNA
ntc_day1_bc1_grna,4553,169,gDNA
ntc_day1_bc1_grna,4554,953,gDNA
ntc_day1_bc1_grna,4555,873,gDNA
ntc_day1_bc1_grna,4556,749,gDNA
ntc_day1_bc1_grna,4557,133,gDNA
ntc_day1_bc1_grna,4558,45,gDNA
ntc_day1_bc1_grna,4559,259,gDNA
ntc_day1_bc1_grna,4560,70,gDNA
ntc_day1_bc1_grna,4561,700,gDNA
ntc_day1_bc1_grna,4562,315,gDNA
ntc_day1_bc1_grna,4563,485,gDNA
ntc_day1_bc1_grna,4564,909,gDNA
ntc_day1_bc1_grna,4565,164,gDNA
ntc_day1_bc1_grna,4566,439,gDNA
ntc_day1_bc1_grna,4567,258,gDNA
ntc_day1_bc1_grna,4568,403,gDNA
ntc_day1_bc1_grna,4569,1059,gDNA
ntc_day1_bc1_grna,4570,328,gDNA
ntc_day1_bc1_grna,4571,1582,gDNA
ntc_day1_bc1_grna,4572,80,gDNA
ntc_day1_bc1_grna,4573,106,gDNA
ntc_day1_bc1_grna,4574,77,gDNA
ntc_day1_bc1_grna,4575,92,gDNA
ntc_day1_bc1_grna,4576,235,gDNA
ntc_day1_bc1_grna,4577,488,gDNA
ntc_day1_bc1_grna,4578,611,gDNA
ntc_day1_bc1_grna,4579,498,gDNA
ntc_day1_bc1_grna,4580,147,gDNA
ntc_day1_bc1_grna,4581,1575,gDNA
ntc_day1_bc1_grna,4582,55,gDNA
ntc_day1_bc1_grna,4583,1114,gDNA
ntc_day1_bc1_grna,4584,25,gDNA
ntc_day1_bc1_grna,4585,205,gDNA
ntc_day1_bc1_grna,4586,81,gDNA
ntc_day1_bc1_grna,4587,313,gDNA
ntc_day1_bc1_grna,4588,595,gDNA
ntc_day1_bc1_grna,4589,230,gDNA
ntc_day1_bc1_grna,4590,1824,gDNA
ntc_day1_bc1_grna,4591,214,gDNA
ntc_day1_bc1_grna,4592,449,gDNA
ntc_day1_bc1_grna,4593,537,gDNA
ntc_day1_bc1_grna,4594,930,gDNA
ntc_day1_bc1_grna,4595,404,gDNA
ntc_day1_bc1_grna,4596,54,gDNA
ntc_day1_bc1_grna,4597,722,gDNA
ntc_day1_bc1_grna,4598,224,gDNA
ntc_day1_bc1_grna,4599,266,gDNA
ntc_day1_bc1_grna,4600,576,gDNA
ntc_day1_bc1_grna,4601,901,gDNA
ntc_day1_bc1_grna,4602,140,gDNA
ntc_day1_bc1_grna,4603,397,gDNA
ntc_day1_bc1_grna,4604,713,gDNA
ntc_day1_bc1_grna,4605,691,gDNA
ntc_day1_bc1_grna,4606,207,gDNA
ntc_day1_bc1_grna,4607,623,gDNA
ntc_day1_bc1_grna,4608,782,gDNA
ntc_day1_bc1_grna,4609,566,gDNA
ntc_day1_bc1_grna,4610,418,gDNA
ntc_day1_bc1_grna,4612,559,gDNA
ntc_day1_bc1_grna,4613,1027,gDNA
ntc_day1_bc1_grna,4614,659,gDNA
ntc_day1_bc1_grna,4615,280,gDNA
ntc_day1_bc1_grna,4616,140,gDNA
ntc_day1_bc1_grna,4617,459,gDNA
ntc_day1_bc1_grna,4618,529,gDNA
ntc_day1_bc1_grna,4619,308,gDNA
ntc_day1_bc1_grna,4620,409,gDNA
ntc_day1_bc1_grna,4621,532,gDNA
ntc_day1_bc1_grna,4622,892,gDNA
ntc_day1_bc1_grna,4623,745,gDNA
ntc_day1_bc1_grna,4624,922,gDNA
ntc_day1_bc1_grna,4625,71,gDNA
ntc_day1_bc1_grna,4626,854,gDNA
ntc_day1_bc1_grna,4627,348,gDNA
ntc_day1_bc1_grna,4628,1,gDNA
ntc_day1_bc1_grna,4629,372,gDNA
ntc_day1_bc1_grna,4630,88,gDNA
ntc_day1_bc1_grna,4631,469,gDNA
ntc_day1_bc1_grna,4632,182,gDNA
ntc_day1_bc1_grna,4633,791,gDNA
ntc_day1_bc1_grna,4634,874,gDNA
ntc_day1_bc1_grna,4635,833,gDNA
ntc_day1_bc1_grna,4636,96,gDNA
ntc_day1_bc1_grna,4637,14,gDNA
ntc_day1_bc1_grna,4638,670,gDNA
ntc_day1_bc1_grna,4639,39,gDNA
ntc_day1_bc1_grna,4640,770,gDNA
ntc_day1_bc1_grna,4641,121,gDNA
ntc_day1_bc1_grna,4642,314,gDNA
ntc_day1_bc1_grna,4643,134,gDNA
ntc_day1_bc1_grna,4644,201,gDNA
ntc_day1_bc1_grna,4645,710,gDNA
ntc_day1_bc1_grna,4646,324,gDNA
ntc_day1_bc1_grna,4647,193,gDNA
ntc_day1_bc1_grna,4648,134,gDNA
ntc_day1_bc1_grna,4649,481,gDNA
ntc_day1_bc1_grna,4650,89,gDNA
ntc_day1_bc1_grna,4651,988,gDNA
ntc_day1_bc1_grna,4652,202,gDNA
ntc_day1_bc1_grna,4653,869,gDNA
ntc_day1_bc1_grna,4654,139,gDNA
ntc_day1_bc1_grna,4655,593,gDNA
ntc_day1_bc1_grna,4656,550,gDNA
ntc_day1_bc1_grna,4657,156,gDNA
ntc_day1_bc1_grna,4658,411,gDNA
ntc_day1_bc1_grna,4659,1806,gDNA
ntc_day1_bc1_grna,4660,683,gDNA
ntc_day1_bc1_grna,4661,704,gDNA
ntc_day1_bc1_grna,4662,876,gDNA
ntc_day1_bc1_grna,4663,458,gDNA
ntc_day1_bc1_grna,4664,976,gDNA
ntc_day1_bc1_grna,4665,184,gDNA
ntc_day1_bc1_grna,4666,1762,gDNA
ntc_day1_bc1_grna,4667,488,gDNA
ntc_day1_bc1_grna,4668,687,gDNA
ntc_day1_bc1_grna,4669,278,gDNA
ntc_day1_bc1_grna,4670,404,gDNA
ntc_day1_bc1_grna,4671,488,gDNA
ntc_day1_bc1_grna,4672,223,gDNA
ntc_day1_bc1_grna,4673,29,gDNA
ntc_day1_bc1_grna,4674,678,gDNA
ntc_day1_bc1_grna,4675,323,gDNA
ntc_day1_bc1_grna,4676,98,gDNA
ntc_day1_bc1_grna,4677,356,gDNA
ntc_day1_bc1_grna,4678,417,gDNA
ntc_day1_bc1_grna,4679,167,gDNA
ntc_day1_bc1_grna,4680,115,gDNA
ntc_day1_bc1_grna,4681,431,gDNA
ntc_day1_bc1_grna,4682,272,gDNA
ntc_day1_bc1_grna,4683,613,gDNA
ntc_day1_bc1_grna,4684,115,gDNA
ntc_day1_bc1_grna,4685,118,gDNA
ntc_day1_bc1_grna,4686,332,gDNA
ntc_day1_bc1_grna,4687,262,gDNA
ntc_day1_bc1_grna,4688,157,gDNA
ntc_day1_bc1_grna,4689,281,gDNA
ntc_day1_bc1_grna,4690,193,gDNA
ntc_day1_bc1_grna,4691,706,gDNA
ntc_day1_bc1_grna,4692,208,gDNA
ntc_day1_bc1_grna,4693,465,gDNA
ntc_day1_bc1_grna,4694,288,gDNA
ntc_day1_bc1_grna,4695,265,gDNA
ntc_day1_bc1_grna,4696,376,gDNA
ntc_day1_bc1_grna,4697,243,gDNA
ntc_day1_bc1_grna,4698,684,gDNA
ntc_day1_bc1_grna,4699,238,gDNA
ntc_day1_bc1_grna,4700,658,gDNA
ntc_day1_bc1_grna,4701,675,gDNA
ntc_day1_bc1_grna,4702,135,gDNA
ntc_day1_bc1_grna,4703,972,gDNA
ntc_day1_bc1_grna,4704,595,gDNA
ntc_day1_bc1_grna,4705,547,gDNA
ntc_day1_bc1_grna,4706,54,gDNA
ntc_day1_bc1_grna,4707,854,gDNA
ntc_day1_bc1_grna,4708,80,gDNA
ntc_day1_bc1_grna,4709,21,gDNA
ntc_day1_bc1_grna,4710,178,gDNA
ntc_day1_bc1_grna,4711,85,gDNA
ntc_day1_bc1_grna,4712,880,gDNA
ntc_day1_bc1_grna,4713,367,gDNA
ntc_day1_bc1_grna,4714,182,gDNA
ntc_day1_bc1_grna,4715,1040,gDNA
ntc_day1_bc1_grna,4716,88,gDNA
ntc_day1_bc1_grna,4717,920,gDNA
ntc_day1_bc1_grna,4718,270,gDNA
ntc_day1_bc1_grna,4719,610,gDNA
ntc_day1_bc1_grna,4720,540,gDNA
ntc_day1_bc1_grna,4721,1231,gDNA
ntc_day1_bc1_grna,4722,321,gDNA
ntc_day1_bc1_grna,4723,199,gDNA
ntc_day1_bc1_grna,4724,244,gDNA
ntc_day1_bc1_grna,4725,796,gDNA
ntc_day1_bc1_grna,4726,675,gDNA
ntc_day1_bc1_grna,4727,351,gDNA
ntc_day1_bc1_grna,4728,521,gDNA
ntc_day1_bc1_grna,4729,506,gDNA
ntc_day1_bc1_grna,4730,47,gDNA
ntc_day1_bc1_grna,4731,1482,gDNA
ntc_day1_bc1_grna,4732,579,gDNA
ntc_day1_bc1_grna,4733,887,gDNA
ntc_day1_bc1_grna,4734,304,gDNA
ntc_day1_bc1_grna,4735,928,gDNA
ntc_day1_bc1_grna,4736,300,gDNA
ntc_day1_bc1_grna,4737,542190,gDNA
ntc_day1_bc1_grna,4738,633,gDNA
ntc_day1_bc1_grna,4739,1230,gDNA
ntc_day1_bc1_grna,4740,710,gDNA
ntc_day1_bc1_grna,4741,2390,gDNA
ntc_day1_bc1_grna,4742,105,gDNA
ntc_day1_bc1_grna,4743,232,gDNA
ntc_day1_bc1_grna,4744,318,gDNA
ntc_day1_bc1_grna,4745,1817,gDNA
ntc_day1_bc1_grna,4746,931,gDNA
ntc_day1_bc1_grna,4747,908,gDNA
ntc_day1_bc1_grna,4748,591,gDNA
ntc_day1_bc1_grna,4749,670,gDNA
ntc_day1_bc1_grna,4750,897,gDNA
ntc_day1_bc1_grna,4751,178,gDNA
ntc_day1_bc1_grna,4752,49,gDNA
ntc_day1_bc1_grna,4753,75,gDNA
ntc_day1_bc1_grna,4754,43300,gDNA
ntc_day1_bc1_grna,4755,269,gDNA
ntc_day1_bc1_grna,4756,1271,gDNA
ntc_day1_bc1_grna,4757,387,gDNA
ntc_day1_bc1_grna,4758,224,gDNA
ntc_day1_bc1_grna,4759,336,gDNA
ntc_day1_bc1_grna,4760,173,gDNA
ntc_day1_bc1_grna,4761,859,gDNA
ntc_day1_bc1_grna,4762,369,gDNA
ntc_day1_bc1_grna,4763,175,gDNA
ntc_day1_bc1_grna,4764,75,gDNA
ntc_day1_bc1_grna,4765,110,gDNA
ntc_day1_bc1_grna,4766,677,gDNA
ntc_day1_bc1_grna,4767,301,gDNA
ntc_day1_bc1_grna,4768,150,gDNA
ntc_day1_bc1_grna,4769,1030,gDNA
ntc_day1_bc1_grna,4770,699,gDNA
ntc_day1_bc1_grna,4771,425,gDNA
ntc_day1_bc1_grna,4772,75,gDNA
ntc_day1_bc1_grna,4773,712,gDNA
ntc_day1_bc1_grna,4774,555,gDNA
ntc_day1_bc1_grna,4775,123,gDNA
ntc_day1_bc1_grna,4776,397,gDNA
ntc_day1_bc1_grna,4777,196,gDNA
ntc_day1_bc1_grna,4778,939,gDNA
ntc_day1_bc1_grna,4779,1258,gDNA
ntc_day1_bc1_grna,4780,879,gDNA
ntc_day1_bc1_grna,4781,699,gDNA
ntc_day1_bc1_grna,4782,435,gDNA
ntc_day1_bc1_grna,4783,53,gDNA
ntc_day1_bc1_grna,4784,1307,gDNA
ntc_day1_bc1_grna,4785,861,gDNA
ntc_day1_bc1_grna,4786,31,gDNA
ntc_day1_bc1_grna,4787,798,gDNA
ntc_day1_bc1_grna,4788,40,gDNA
ntc_day1_bc1_grna,4789,423,gDNA
ntc_day1_bc1_grna,4790,59,gDNA
ntc_day1_bc1_grna,4791,1200,gDNA
ntc_day1_bc1_grna,4792,179,gDNA
ntc_day1_bc1_grna,4793,37,gDNA
ntc_day1_bc1_grna,4794,327,gDNA
ntc_day1_bc1_grna,4795,533,gDNA
ntc_day1_bc1_grna,4796,1189,gDNA
ntc_day1_bc1_grna,4797,124,gDNA
ntc_day1_bc1_grna,4798,223,gDNA
ntc_day1_bc1_grna,4799,409,gDNA
ntc_day1_bc1_grna,4800,60,gDNA
ntc_day1_bc1_grna,4801,967,gDNA
ntc_day1_bc1_grna,4802,197,gDNA
ntc_day1_bc1_grna,4803,1009,gDNA
ntc_day1_bc1_grna,4804,45,gDNA
ntc_day1_bc1_grna,4805,2283,gDNA
ntc_day1_bc1_grna,4806,803,gDNA
ntc_day1_bc1_grna,4807,242,gDNA
ntc_day1_bc1_grna,4808,189,gDNA
ntc_day1_bc1_grna,4809,70,gDNA
ntc_day1_bc1_grna,4810,17,gDNA
ntc_day1_bc1_grna,4811,321,gDNA
ntc_day1_bc1_grna,4812,102,gDNA
ntc_day1_bc1_grna,4813,986,gDNA
ntc_day1_bc1_grna,4814,213,gDNA
ntc_day1_bc1_grna,4815,40,gDNA
ntc_day1_bc1_grna,4816,149,gDNA
ntc_day1_bc1_grna,4817,547,gDNA
ntc_day1_bc1_grna,4818,940,gDNA
ntc_day1_bc1_grna,4819,18,gDNA
ntc_day1_bc1_grna,4820,845,gDNA
ntc_day1_bc1_grna,4821,32,gDNA
ntc_day1_bc1_grna,4822,264,gDNA
ntc_day1_bc1_grna,4823,217,gDNA
ntc_day1_bc1_grna,4824,547,gDNA
ntc_day1_bc1_grna,4825,80,gDNA
ntc_day1_bc1_grna,4826,991,gDNA
ntc_day1_bc1_grna,4827,405,gDNA
ntc_day1_bc1_grna,4828,395,gDNA
ntc_day1_bc1_grna,4829,626,gDNA
ntc_day1_bc1_grna,4830,137,gDNA
ntc_day1_bc1_grna,4831,596,gDNA
ntc_day1_bc1_grna,4832,434,gDNA
ntc_day1_bc1_grna,4833,398,gDNA
ntc_day1_bc1_grna,4834,487,gDNA
ntc_day1_bc1_grna,4835,184,gDNA
ntc_day1_bc1_grna,4836,168,gDNA
ntc_day1_bc1_grna,4837,1159,gDNA
ntc_day1_bc1_grna,4838,1974,gDNA
ntc_day1_bc1_grna,4839,424,gDNA
ntc_day1_bc1_grna,4840,1139,gDNA
ntc_day1_bc1_grna,4841,139,gDNA
ntc_day1_bc1_grna,4842,280,gDNA
ntc_day1_bc1_grna,4843,277,gDNA
ntc_day1_bc1_grna,4844,494,gDNA
ntc_day1_bc1_grna,4845,3917,gDNA
ntc_day1_bc1_grna,4846,243,gDNA
ntc_day1_bc1_grna,4847,400,gDNA
ntc_day1_bc1_grna,4848,371,gDNA
ntc_day1_bc1_grna,4849,504,gDNA
ntc_day1_bc1_grna,4850,413,gDNA
ntc_day1_bc1_grna,4851,863,gDNA
ntc_day1_bc1_grna,4852,676,gDNA
ntc_day1_bc1_grna,4853,104,gDNA
ntc_day1_bc1_grna,4854,829,gDNA
ntc_day1_bc1_grna,4855,110,gDNA
ntc_day1_bc1_grna,4856,187,gDNA
ntc_day1_bc1_grna,4857,610,gDNA
ntc_day1_bc1_grna,4858,144,gDNA
ntc_day1_bc1_grna,4859,707,gDNA
ntc_day1_bc1_grna,4860,257,gDNA
ntc_day1_bc1_grna,4861,38,gDNA
ntc_day1_bc1_grna,4862,1308,gDNA
ntc_day1_bc1_grna,4863,247,gDNA
ntc_day1_bc1_grna,4864,1141,gDNA
ntc_day1_bc1_grna,4865,554,gDNA
ntc_day1_bc1_grna,4866,75,gDNA
ntc_day1_bc1_grna,4867,211,gDNA
ntc_day1_bc1_grna,4868,451,gDNA
ntc_day1_bc1_grna,4869,359,gDNA
ntc_day1_bc1_grna,4870,116,gDNA
ntc_day1_bc1_grna,4871,692,gDNA
ntc_day1_bc1_grna,4872,391,gDNA
ntc_day1_bc1_grna,4873,336,gDNA
ntc_day1_bc1_grna,4874,2294,gDNA
ntc_day1_bc1_grna,4876,414,gDNA
ntc_day1_bc1_grna,4877,900,gDNA
ntc_day1_bc1_grna,4878,797,gDNA
ntc_day1_bc1_grna,4879,383,gDNA
ntc_day1_bc1_grna,4880,191,gDNA
ntc_day1_bc1_grna,4881,400,gDNA
ntc_day1_bc1_grna,4882,474,gDNA
ntc_day1_bc1_grna,4883,281,gDNA
ntc_day1_bc1_grna,4884,746,gDNA
ntc_day1_bc1_grna,4885,445,gDNA
ntc_day1_bc1_grna,4886,250,gDNA
ntc_day1_bc1_grna,4887,142,gDNA
ntc_day1_bc1_grna,4888,105,gDNA
ntc_day1_bc1_grna,4889,429,gDNA
ntc_day1_bc1_grna,4890,449,gDNA
ntc_day1_bc1_grna,4891,1274,gDNA
ntc_day1_bc1_grna,4892,838,gDNA
ntc_day1_bc1_grna,4893,537,gDNA
ntc_day1_bc1_grna,4894,167,gDNA
ntc_day1_bc1_grna,4895,47,gDNA
ntc_day1_bc1_grna,4896,876,gDNA
ntc_day1_bc1_grna,4897,241,gDNA
ntc_day1_bc1_grna,4898,714867,gDNA
ntc_day1_bc1_grna,4899,32,gDNA
ntc_day1_bc1_grna,4900,338,gDNA
ntc_day1_bc1_grna,4901,93,gDNA
ntc_day1_bc1_grna,4902,609,gDNA
ntc_day1_bc1_grna,4903,552,gDNA
ntc_day1_bc1_grna,4904,347,gDNA
ntc_day1_bc1_grna,4905,590,gDNA
ntc_day1_bc1_grna,4906,140,gDNA
ntc_day1_bc1_grna,4907,413,gDNA
ntc_day1_bc1_grna,4908,257,gDNA
ntc_day1_bc1_grna,4909,1046,gDNA
ntc_day1_bc1_grna,4910,19,gDNA
ntc_day1_bc1_grna,4911,1508,gDNA
ntc_day1_bc1_grna,4912,568,gDNA
ntc_day1_bc1_grna,4913,165,gDNA
ntc_day1_bc1_grna,4914,1539,gDNA
ntc_day1_bc1_grna,4915,621,gDNA
ntc_day1_bc1_grna,4916,988,gDNA
ntc_day1_bc1_grna,4917,430,gDNA
ntc_day1_bc1_grna,4918,325,gDNA
ntc_day1_bc1_grna,4919,264,gDNA
ntc_day1_bc1_grna,4920,264,gDNA
ntc_day1_bc1_grna,4921,1282,gDNA
ntc_day1_bc1_grna,4922,786,gDNA
ntc_day1_bc1_grna,4923,696,gDNA
ntc_day1_bc1_grna,4924,486,gDNA
ntc_day1_bc1_grna,4925,926,gDNA
ntc_day1_bc1_grna,4926,181,gDNA
ntc_day1_bc1_grna,4927,550,gDNA
ntc_day1_bc1_grna,4928,924,gDNA
ntc_day1_bc1_grna,4929,1120,gDNA
ntc_day1_bc1_grna,4930,499,gDNA
ntc_day1_bc1_grna,4931,954,gDNA
ntc_day1_bc1_grna,4932,871,gDNA
ntc_day1_bc1_grna,4933,861,gDNA
ntc_day1_bc1_grna,4934,197,gDNA
ntc_day1_bc1_grna,4935,123,gDNA
ntc_day1_bc1_grna,4936,102,gDNA
ntc_day1_bc1_grna,4937,191,gDNA
ntc_day1_bc1_grna,4938,638,gDNA
ntc_day1_bc1_grna,4939,287,gDNA
ntc_day1_bc1_grna,4940,235,gDNA
ntc_day1_bc1_grna,4941,124,gDNA
ntc_day1_bc1_grna,4942,268,gDNA
ntc_day1_bc1_grna,4943,652,gDNA
ntc_day1_bc1_grna,4944,74,gDNA
ntc_day1_bc1_grna,4945,101,gDNA
ntc_day1_bc1_grna,4946,436,gDNA
ntc_day1_bc1_grna,4947,900,gDNA
ntc_day1_bc1_grna,4948,469,gDNA
ntc_day1_bc1_grna,4949,425,gDNA
ntc_day1_bc1_grna,4950,957,gDNA
ntc_day1_bc1_grna,4951,759,gDNA
ntc_day1_bc1_grna,4952,1083,gDNA
ntc_day1_bc1_grna,4953,198,gDNA
ntc_day1_bc1_grna,4954,380,gDNA
ntc_day1_bc1_grna,4955,1259,gDNA
ntc_day1_bc1_grna,4956,33,gDNA
ntc_day1_bc1_grna,4957,264,gDNA
ntc_day1_bc1_grna,4958,3,gDNA
ntc_day1_bc1_grna,4959,102,gDNA
ntc_day1_bc1_grna,4960,721,gDNA
ntc_day1_bc1_grna,4961,929,gDNA
ntc_day1_bc1_grna,4962,557,gDNA
ntc_day1_bc1_grna,4963,187,gDNA
ntc_day1_bc1_grna,4964,714,gDNA
ntc_day1_bc1_grna,4965,795,gDNA
ntc_day1_bc1_grna,4966,314,gDNA
ntc_day1_bc1_grna,4967,391,gDNA
ntc_day1_bc1_grna,4968,158,gDNA
ntc_day1_bc1_grna,4969,271,gDNA
ntc_day1_bc1_grna,4970,613,gDNA
ntc_day1_bc1_grna,4971,320,gDNA
ntc_day1_bc1_grna,4972,22,gDNA
ntc_day1_bc1_grna,4973,770,gDNA
ntc_day1_bc1_grna,4974,628,gDNA
ntc_day1_bc1_grna,4975,539,gDNA
ntc_day1_bc1_grna,4976,114,gDNA
ntc_day1_bc1_grna,4977,603,gDNA
ntc_day1_bc1_grna,4978,67,gDNA
ntc_day1_bc1_grna,4979,673,gDNA
ntc_day1_bc1_grna,4980,1818,gDNA
ntc_day1_bc1_grna,4981,220,gDNA
ntc_day1_bc1_grna,4982,487,gDNA
ntc_day1_bc1_grna,4983,127,gDNA
ntc_day1_bc1_grna,4984,38,gDNA
ntc_day1_bc1_grna,4985,150,gDNA
ntc_day1_bc1_grna,4986,343,gDNA
ntc_day1_bc1_grna,4987,98,gDNA
ntc_day1_bc1_grna,4988,773,gDNA
ntc_day1_bc1_grna,4989,42,gDNA
ntc_day1_bc1_grna,4990,354,gDNA
ntc_day1_bc1_grna,4991,932,gDNA
ntc_day1_bc1_grna,4992,276,gDNA
ntc_day1_bc1_grna,4993,210,gDNA
ntc_day1_bc1_grna,4994,1034,gDNA
ntc_day1_bc1_grna,4995,649,gDNA
ntc_day1_bc1_grna,4996,36,gDNA
ntc_day1_bc1_grna,4997,1182,gDNA
ntc_day1_bc1_grna,4998,508,gDNA
ntc_day1_bc1_grna,4999,287,gDNA
ntc_day1_bc1_grna,5000,389,gDNA
ntc_day1_bc1_grna,5001,1036,gDNA
ntc_day1_bc1_grna,5002,2235,gDNA
ntc_day1_bc1_grna,5003,30,gDNA
ntc_day1_bc1_grna,5004,206,gDNA
ntc_day1_bc1_grna,5005,533,gDNA
ntc_day1_bc1_grna,5006,105,gDNA
ntc_day1_bc1_grna,5007,109,gDNA
ntc_day1_bc1_grna,5008,123,gDNA
ntc_day1_bc1_grna,5009,283,gDNA
ntc_day1_bc1_grna,5010,96,gDNA
ntc_day1_bc1_grna,5011,250,gDNA
ntc_day1_bc1_grna,5012,570,gDNA
ntc_day1_bc1_grna,5013,597,gDNA
ntc_day1_bc1_grna,5014,131,gDNA
ntc_day1_bc1_grna,5015,229,gDNA
ntc_day1_bc1_grna,5016,463,gDNA
ntc_day1_bc1_grna,5017,414,gDNA
ntc_day1_bc1_grna,5018,115,gDNA
ntc_day1_bc1_grna,5019,1317,gDNA
ntc_day1_bc1_grna,5020,1922,gDNA
ntc_day1_bc1_grna,5021,555,gDNA
ntc_day1_bc1_grna,5022,956,gDNA
ntc_day1_bc1_grna,5023,830,gDNA
ntc_day1_bc1_grna,5024,758,gDNA
ntc_day1_bc1_grna,5025,662,gDNA
ntc_day1_bc1_grna,5026,706,gDNA
ntc_day1_bc1_grna,5027,371,gDNA
ntc_day1_bc1_grna,5028,163,gDNA
