FlowCell Text Data File: 227l16.csv
Software Version: 1.56A
Date: 2024-02-23
Time: 17:06:25
User: 

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2:30
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.1 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 12
Distance/fraction: 6.53 mm
Start Distance: 0.00 mm
Volume/fraction: 0.931 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: UV OD WITH SINGLE FLUORESCENCE SCAN
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Fluor: EGFP
Excitation (LED2) Wavelength: 470 nm
Excitation filter A: 470/40 nm
Emission filter A: 525/50 nm
Sensitivity: 1
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 8 ms
PD2 (470 nm) On Time: 332 ms
Sample A Zero: 980673
Source A Zero: 330068.7
Fluorescence Zero: 1994

Data Columns:
SampleA, SourceA, SampleFluor, Position, AbsA, Fraction Number, Fraction Volume (ml)
978319, 344565, 221, 51.38, 0.102134, , 
978631, 344493, 221, 51.48, 0.100946, , 
978846, 344481, 226, 51.58, 0.100374, , 
979211, 344447, 223, 51.68, 0.099312, , 
979452, 344457, 228, 51.78, 0.098824, , 
979229, 344322, 229, 51.88, 0.098454, , 
979879, 344489, 226, 51.98, 0.098052, , 
979851, 344240, 232, 52.08, 0.096489, , 
980726, 344463, 222, 52.18, 0.095938, , 
980761, 344322, 234, 52.28, 0.094936, 8, 0.924
982233, 344741, 225, 52.38, 0.094298, , 
981749, 344389, 224, 52.48, 0.093108, , 
981405, 344180, 220, 52.58, 0.092531, , 
982489, 344536, 229, 52.68, 0.092373, , 
983177, 344713, 228, 52.78, 0.091953, , 
982423, 344404, 229, 52.88, 0.091662, , 
981967, 344101, 230, 52.98, 0.090726, , 
982992, 344473, 229, 53.07, 0.090810, , 
982607, 344212, 230, 53.18, 0.089985, , 
983136, 344370, 230, 53.28, 0.089807, , 
983713, 344448, 219, 53.38, 0.088996, , 
983946, 344506, 227, 53.48, 0.088842, , 
983884, 344469, 228, 53.57, 0.088742, , 
984015, 344471, 232, 53.67, 0.088456, , 
984248, 344491, 236, 53.78, 0.088053, , 
984761, 344617, 232, 53.87, 0.087704, , 
984402, 344423, 228, 53.97, 0.087257, , 
985255, 344705, 232, 54.08, 0.087150, , 
984615, 344353, 234, 54.18, 0.086313, , 
985086, 344456, 229, 54.27, 0.085910, , 
985745, 344614, 235, 54.37, 0.085437, , 
985404, 344506, 230, 54.47, 0.085510, , 
985436, 344519, 241, 54.57, 0.085522, , 
984971, 344309, 235, 54.67, 0.085212, , 
985648, 344527, 234, 54.77, 0.085090, , 
985477, 344404, 232, 54.87, 0.084677, , 
984939, 344252, 236, 54.97, 0.084912, , 
985756, 344456, 234, 55.07, 0.084380, , 
985862, 344594, 239, 55.17, 0.085039, , 
986138, 344662, 243, 55.27, 0.084853, , 
986084, 344609, 235, 55.37, 0.084630, , 
985501, 344382, 239, 55.47, 0.084478, , 
986372, 344802, 232, 55.57, 0.085233, , 
986293, 344697, 246, 55.67, 0.084728, , 
985367, 344411, 238, 55.77, 0.084974, , 
983432, 344245, 239, 55.87, 0.088312, , 
984187, 344704, 243, 55.97, 0.089584, , 
982908, 344280, 237, 56.07, 0.089741, , 
983201, 344362, 233, 56.17, 0.089606, , 
983734, 344437, 238, 56.27, 0.088876, , 
984294, 344600, 231, 56.37, 0.088660, , 
984174, 344596, 242, 56.47, 0.088909, , 
983850, 344402, 230, 56.57, 0.088382, , 
984734, 344746, 248, 56.66, 0.088608, , 
984257, 344570, 233, 56.76, 0.088549, , 
984814, 344642, 235, 56.87, 0.087746, , 
984840, 344628, 240, 56.96, 0.087595, , 
984912, 344659, 239, 57.06, 0.087633, , 
984899, 344709, 234, 57.17, 0.087989, , 
983999, 344330, 239, 57.27, 0.087571, , 
984590, 344501, 238, 57.36, 0.087337, , 
984296, 344410, 234, 57.46, 0.087415, , 
984543, 344612, 234, 57.56, 0.088169, , 
984941, 344622, 245, 57.66, 0.087325, , 
985052, 344495, 239, 57.76, 0.086242, , 
985472, 344635, 243, 57.86, 0.086197, , 
984435, 344282, 230, 57.96, 0.086260, , 
985719, 344683, 245, 58.06, 0.085947, , 
985687, 344557, 237, 58.16, 0.085197, , 
985155, 344512, 235, 58.26, 0.086118, , 
984667, 344539, 244, 58.36, 0.087409, , 
984625, 344483, 233, 58.46, 0.087139, , 
984794, 344463, 247, 58.56, 0.086623, , 
986256, 344841, 242, 58.66, 0.085752, , 
985651, 344450, 232, 58.76, 0.084580, , 
986542, 344782, 243, 58.86, 0.084715, 9, 0.939
986313, 344577, 240, 58.96, 0.083899, , 
986935, 344753, 250, 59.06, 0.083629, , 
987241, 344824, 248, 59.16, 0.083395, , 
986815, 344659, 237, 59.26, 0.083289, , 
987137, 344692, 245, 59.36, 0.082770, , 
987701, 344853, 245, 59.46, 0.082536, , 
987173, 344631, 244, 59.56, 0.082290, , 
986393, 344260, 247, 59.66, 0.081645, , 
988179, 344682, 241, 59.75, 0.080331, , 
987950, 344683, 249, 59.86, 0.080859, , 
988084, 344473, 252, 59.95, 0.079182, , 
988309, 344609, 237, 60.06, 0.079558, , 
988480, 344530, 252, 60.16, 0.078653, , 
988640, 344682, 245, 60.26, 0.079281, , 
988467, 344429, 248, 60.35, 0.078023, , 
989165, 344655, 245, 60.45, 0.077910, , 
989200, 344734, 250, 60.55, 0.078346, , 
988830, 344620, 245, 60.65, 0.078444, , 
989988, 344695, 252, 60.75, 0.076300, , 
989830, 344862, 250, 60.85, 0.077749, , 
989468, 344791, 256, 60.95, 0.078109, , 
989682, 344586, 245, 61.05, 0.076284, , 
988836, 344449, 249, 61.15, 0.077313, , 
990221, 344892, 257, 61.25, 0.077056, , 
989917, 344744, 254, 61.35, 0.076781, , 
989142, 344461, 252, 61.45, 0.076695, , 
990399, 344866, 252, 61.55, 0.076482, , 
990051, 344627, 256, 61.65, 0.075712, , 
990356, 344629, 257, 61.75, 0.075032, , 
990666, 344699, 252, 61.85, 0.074785, , 
990252, 344470, 255, 61.95, 0.074230, , 
990604, 344608, 258, 62.05, 0.074332, , 
990267, 344618, 260, 62.15, 0.075163, , 
991323, 344701, 258, 62.25, 0.073306, , 
991253, 344710, 254, 62.35, 0.073524, , 
991723, 344943, 265, 62.45, 0.073978, , 
990980, 344822, 251, 62.55, 0.074875, , 
990369, 344776, 260, 62.65, 0.075962, , 
990641, 344633, 259, 62.75, 0.074411, , 
991942, 344892, 256, 62.84, 0.073148, , 
991651, 344890, 263, 62.94, 0.073795, , 
991544, 344712, 263, 63.05, 0.072876, , 
991297, 344582, 263, 63.14, 0.072588, , 
991234, 344784, 266, 63.24, 0.074050, , 
991038, 344818, 262, 63.34, 0.074717, , 
991513, 344653, 268, 63.44, 0.072561, , 
992016, 344812, 273, 63.54, 0.072458, , 
990676, 344579, 262, 63.64, 0.073979, , 
990550, 344650, 269, 63.74, 0.074729, , 
991035, 344681, 259, 63.84, 0.073829, , 
991080, 344726, 277, 63.94, 0.074021, , 
990277, 344472, 272, 64.04, 0.074186, , 
992037, 344936, 277, 64.14, 0.073220, , 
991672, 344685, 265, 64.24, 0.072410, , 
991914, 344720, 280, 64.34, 0.072089, , 
991930, 344822, 267, 64.44, 0.072718, , 
990941, 344470, 283, 64.54, 0.072665, , 
991158, 344641, 281, 64.64, 0.073289, , 
990913, 344508, 286, 64.74, 0.072977, , 
991009, 344513, 278, 64.84, 0.072791, , 
991417, 344726, 290, 64.94, 0.073256, , 
992168, 344939, 286, 65.04, 0.072942, , 
991379, 344765, 280, 65.14, 0.073597, , 
991378, 344800, 286, 65.24, 0.073828, , 
991575, 344803, 294, 65.34, 0.073400, 10, 0.923
991463, 344681, 289, 65.44, 0.072858, , 
991291, 344705, 286, 65.54, 0.073405, , 
991428, 344771, 298, 65.64, 0.073525, , 
991536, 344822, 290, 65.74, 0.073612, , 
990811, 344456, 294, 65.83, 0.072869, , 
991759, 344898, 300, 65.93, 0.073602, , 
991446, 344823, 293, 66.04, 0.073823, , 
990894, 344676, 299, 66.14, 0.074117, , 
991392, 344882, 298, 66.23, 0.074331, , 
991300, 344683, 299, 66.33, 0.073241, , 
991082, 344732, 300, 66.44, 0.074056, , 
990621, 344832, 307, 66.53, 0.075755, , 
990600, 344889, 311, 66.63, 0.076175, , 
991011, 344916, 310, 66.73, 0.075418, , 
990665, 344863, 313, 66.83, 0.075858, , 
989905, 344608, 305, 66.93, 0.075920, , 
990628, 344895, 312, 67.03, 0.076151, , 
989020, 344555, 302, 67.13, 0.077587, , 
990020, 344829, 317, 67.23, 0.077102, , 
991055, 344987, 320, 67.33, 0.075781, , 
988698, 344687, 310, 67.43, 0.079182, , 
989025, 344905, 315, 67.53, 0.079860, , 
988966, 344692, 315, 67.63, 0.078604, , 
989237, 344666, 313, 67.73, 0.077818, , 
988861, 344592, 318, 67.83, 0.078190, , 
989638, 344800, 321, 67.93, 0.077781, , 
989490, 344832, 322, 68.03, 0.078326, , 
990007, 345014, 323, 68.13, 0.078338, , 
989913, 344968, 331, 68.23, 0.078252, , 
989303, 344831, 321, 68.33, 0.078745, , 
989956, 344990, 322, 68.43, 0.078298, , 
988508, 344644, 327, 68.53, 0.079333, , 
988777, 344752, 329, 68.63, 0.079426, , 
988883, 344798, 326, 68.73, 0.079485, , 
988536, 344685, 331, 68.83, 0.079537, , 
988270, 344753, 336, 68.93, 0.080587, , 
988210, 344715, 327, 69.03, 0.080476, , 
988418, 344740, 332, 69.12, 0.080165, , 
989132, 344956, 335, 69.22, 0.079950, , 
988439, 344841, 341, 69.32, 0.080777, , 
988311, 344806, 331, 69.42, 0.080840, , 
987939, 344685, 338, 69.53, 0.080897, , 
988300, 344791, 332, 69.62, 0.080767, , 
988103, 344876, 332, 69.72, 0.081770, , 
987949, 344806, 335, 69.82, 0.081664, , 
988462, 344995, 357, 69.92, 0.081729, , 
987967, 344791, 323, 70.02, 0.081525, , 
988074, 344933, 336, 70.12, 0.082208, , 
987554, 344757, 335, 70.22, 0.082244, , 
987137, 344667, 338, 70.32, 0.082607, , 
988021, 344956, 339, 70.42, 0.082479, , 
987241, 344710, 341, 70.52, 0.082651, , 
987652, 344921, 338, 70.62, 0.083091, , 
987423, 344914, 345, 70.72, 0.083567, , 
986311, 344477, 345, 70.82, 0.083250, , 
986638, 344652, 334, 70.92, 0.083647, , 
987039, 344802, 349, 71.02, 0.083712, , 
986816, 344687, 346, 71.12, 0.083470, , 
987254, 344875, 337, 71.22, 0.083698, , 
986635, 344643, 343, 71.32, 0.083595, , 
986508, 344681, 346, 71.42, 0.084133, , 
987874, 345134, 348, 71.51, 0.083975, , 
987182, 344945, 342, 71.62, 0.084319, , 
986253, 344595, 344, 71.72, 0.084153, , 
986653, 344808, 346, 71.81, 0.084631, , 
986950, 344870, 351, 71.92, 0.084358, 11, 0.938
986874, 344853, 347, 72.02, 0.084421, , 
986864, 344860, 344, 72.11, 0.084489, , 
986520, 344779, 343, 72.22, 0.084745, , 
986732, 344882, 348, 72.31, 0.084934, , 
986533, 344809, 359, 72.41, 0.084911, , 
986661, 344877, 345, 72.51, 0.085063, , 
986294, 344752, 349, 72.61, 0.085085, , 
986043, 344699, 351, 72.71, 0.085311, , 
987099, 345083, 356, 72.81, 0.085408, , 
986412, 344865, 350, 72.91, 0.085553, , 
986286, 344776, 345, 73.01, 0.085260, , 
986289, 344862, 356, 73.11, 0.085814, , 
986042, 344768, 344, 73.21, 0.085764, , 
986727, 345024, 358, 73.31, 0.085872, , 
985816, 344759, 343, 73.41, 0.086221, , 
986393, 345014, 354, 73.51, 0.086568, , 
985728, 344735, 347, 73.61, 0.086265, , 
985398, 344676, 355, 73.71, 0.086634, , 
986358, 345011, 349, 73.81, 0.086629, , 
985872, 344867, 353, 73.91, 0.086798, , 
985106, 344609, 353, 74.01, 0.086863, , 
985235, 344681, 354, 74.11, 0.087039, , 
985732, 344868, 353, 74.21, 0.087124, , 
985946, 344989, 354, 74.31, 0.087425, , 
986107, 345051, 358, 74.41, 0.087462, , 
985366, 344766, 337, 74.51, 0.087294, , 
985544, 344872, 359, 74.60, 0.087580, , 
985302, 344815, 357, 74.71, 0.087760, , 
985471, 344864, 346, 74.81, 0.087694, , 
984823, 344603, 356, 74.91, 0.087471, , 
985635, 344937, 354, 75.00, 0.087796, , 
985298, 344851, 354, 75.10, 0.088005, , 
985152, 344775, 359, 75.20, 0.087842, , 
984872, 344695, 351, 75.30, 0.087959, , 
986256, 345227, 352, 75.40, 0.088270, , 
985339, 344877, 353, 75.50, 0.088081, , 
985697, 345039, 349, 75.60, 0.088320, , 
984364, 344576, 355, 75.70, 0.088343, , 
984770, 344712, 358, 75.80, 0.088304, , 
985206, 344868, 350, 75.90, 0.088326, , 
984544, 344674, 351, 76.00, 0.088572, , 
985207, 344922, 350, 76.10, 0.088676, 12, 0.612
985047, 344865, 353, 76.20, 0.088669, , 
984603, 344709, 356, 76.30, 0.088666, , 
985779, 345166, 351, 76.40, 0.088961, , 
984000, 344496, 351, 76.50, 0.088653, , 
985323, 344996, 353, 76.60, 0.088893, , 
985356, 345000, 346, 76.70, 0.088844, , 
984496, 344705, 353, 76.80, 0.088884, , 
985288, 345002, 351, 76.90, 0.089013, , 
984883, 344880, 354, 77.00, 0.089142, , 
984441, 344704, 345, 77.10, 0.089003, , 
984457, 344705, 355, 77.20, 0.088973, , 
985674, 345137, 354, 77.30, 0.089011, , 
984791, 344889, 357, 77.40, 0.089411, , 
984727, 344931, 352, 77.50, 0.089831, , 
984696, 344904, 348, 77.60, 0.089726, , 
984727, 344931, 352, 79.70, 0.089831, A, 0.299
