FlowCell Text Data File: 227l5.csv
Software Version: 1.56A
Date: 2024-02-19
Time: 17:27:37
User: 

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2:30
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.1 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 12
Distance/fraction: 6.53 mm
Start Distance: 0.00 mm
Volume/fraction: 0.931 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: UV OD WITH SINGLE FLUORESCENCE SCAN
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Fluor: EGFP
Excitation (LED2) Wavelength: 470 nm
Excitation filter A: 470/40 nm
Emission filter A: 525/50 nm
Sensitivity: 1
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 8 ms
PD2 (470 nm) On Time: 332 ms
Sample A Zero: 980673
Source A Zero: 330068.7
Fluorescence Zero: 1994

Data Columns:
SampleA, SourceA, SampleFluor, Position, AbsA, Fraction Number, Fraction Volume (ml)
958825, 342595, 330, 40.44, 0.134526, , 
959058, 342996, 334, 40.54, 0.136612, , 
958647, 342856, 334, 40.64, 0.136657, , 
961363, 342672, 343, 40.73, 0.129082, , 
960525, 342745, 334, 40.83, 0.131524, , 
959621, 342896, 327, 40.94, 0.134635, , 
961433, 343105, 334, 41.03, 0.131760, , 
961826, 342772, 333, 41.13, 0.128656, , 
961220, 342840, 337, 41.24, 0.130520, , 
962979, 342984, 335, 41.34, 0.127351, , 
963146, 342928, 333, 41.43, 0.126593, , 
963055, 342740, 333, 41.53, 0.125572, , 
963948, 343129, 326, 41.64, 0.126039, , 
964404, 342807, 333, 41.73, 0.122862, , 
963627, 342863, 332, 41.83, 0.125043, , 
964217, 342825, 331, 41.93, 0.123416, , 
965740, 343061, 331, 42.03, 0.121413, , 
964528, 343011, 338, 42.13, 0.123911, , 
965661, 343027, 337, 42.23, 0.121374, , 
965349, 342947, 332, 42.33, 0.121576, , 
964850, 342786, 337, 42.43, 0.121683, , 
965081, 342887, 335, 42.53, 0.121807, , 
965389, 342757, 339, 42.63, 0.120236, , 
965108, 342961, 344, 42.73, 0.122230, , 
965221, 342656, 338, 42.83, 0.119964, , 
964916, 342952, 339, 42.93, 0.122619, , 
964166, 342709, 341, 43.03, 0.122774, , 
965182, 342961, 352, 43.13, 0.122058, , 
965179, 342843, 341, 43.23, 0.121290, , 
964020, 343000, 344, 43.33, 0.125024, , 
962748, 342863, 341, 43.43, 0.127097, , 
964580, 343220, 342, 43.53, 0.125160, , 
964206, 342996, 343, 43.63, 0.124564, , 
961738, 342871, 344, 43.72, 0.129511, , 
961426, 343075, 343, 43.83, 0.131580, , 
961288, 342837, 346, 43.93, 0.130341, , 
961359, 343399, 346, 44.03, 0.133861, , 
960294, 343145, 342, 44.13, 0.134690, , 
959264, 342993, 342, 44.23, 0.136108, , 
957707, 342848, 345, 44.32, 0.138813, , 
957784, 343089, 343, 44.43, 0.140213, , 
957258, 343006, 341, 44.52, 0.140905, , 
956739, 343043, 338, 44.63, 0.142368, , 
955083, 342692, 347, 44.73, 0.143963, , 
956075, 342908, 349, 44.82, 0.143045, , 
956150, 342888, 344, 44.92, 0.142737, , 
954770, 342760, 349, 45.02, 0.145147, , 
956006, 342778, 350, 45.12, 0.142354, , 
955928, 342789, 339, 45.22, 0.142610, , 
956692, 342898, 346, 45.32, 0.141527, , 
957262, 342988, 346, 45.42, 0.140777, , 
958358, 343113, 352, 45.52, 0.139022, , 
957854, 342876, 349, 45.62, 0.138651, , 
959210, 342957, 352, 45.72, 0.135999, 7, 0.924
958963, 343183, 353, 45.82, 0.138061, , 
958874, 342887, 349, 45.92, 0.136328, , 
960949, 342883, 353, 46.02, 0.131437, , 
960585, 342762, 346, 46.12, 0.131495, , 
960395, 342992, 362, 46.22, 0.133450, , 
961089, 342977, 353, 46.32, 0.131726, , 
963328, 343056, 357, 46.42, 0.127008, , 
964556, 343133, 352, 46.52, 0.124646, , 
963345, 343113, 355, 46.62, 0.127342, , 
963779, 342938, 359, 46.72, 0.125180, , 
964697, 342736, 355, 46.82, 0.121712, , 
965286, 343103, 357, 46.91, 0.122747, , 
965968, 342759, 357, 47.02, 0.118900, , 
966784, 342978, 360, 47.12, 0.118437, , 
967236, 343058, 360, 47.21, 0.117910, , 
968172, 342890, 356, 47.32, 0.114631, , 
971796, 343168, 349, 47.41, 0.108047, , 
967820, 342860, 354, 47.52, 0.115252, , 
968925, 342880, 358, 47.62, 0.112816, , 
971084, 342921, 360, 47.72, 0.108076, , 
971573, 343011, 357, 47.81, 0.107533, , 
970120, 342834, 362, 47.91, 0.109740, , 
971628, 342929, 361, 48.01, 0.106868, , 
971967, 343159, 361, 48.11, 0.107592, , 
971987, 342965, 359, 48.21, 0.106273, , 
972129, 342663, 360, 48.31, 0.103962, , 
972832, 342975, 367, 48.41, 0.104383, , 
972449, 342679, 365, 48.51, 0.103326, , 
972699, 342760, 359, 48.61, 0.103279, , 
973216, 343095, 364, 48.71, 0.104282, , 
973099, 342980, 375, 48.81, 0.103798, , 
974337, 342956, 365, 48.91, 0.100779, , 
974611, 343195, 372, 49.01, 0.101714, , 
972627, 342808, 366, 49.11, 0.103761, , 
973015, 342795, 369, 49.21, 0.102778, , 
975286, 342939, 376, 49.31, 0.098477, , 
974876, 342872, 363, 49.41, 0.098984, , 
974470, 342950, 365, 49.51, 0.100433, , 
973720, 342567, 374, 49.61, 0.099651, , 
976120, 343102, 370, 49.71, 0.097623, , 
975233, 342896, 373, 49.81, 0.098317, , 
976757, 343102, 374, 49.91, 0.096155, , 
975953, 342910, 372, 50.01, 0.096748, , 
976071, 342937, 372, 50.11, 0.096653, , 
976887, 343011, 370, 50.21, 0.095258, , 
977561, 342954, 370, 50.30, 0.093332, , 
976983, 343005, 374, 50.41, 0.094998, , 
977527, 342988, 369, 50.51, 0.093633, , 
978867, 343186, 384, 50.60, 0.091849, , 
976880, 342679, 368, 50.70, 0.093095, , 
978083, 342953, 383, 50.81, 0.092124, , 
977886, 342830, 371, 50.90, 0.091770, , 
977801, 342578, 378, 51.00, 0.090311, , 
977883, 342752, 371, 51.10, 0.091265, , 
978993, 342995, 381, 51.20, 0.090307, , 
978554, 342836, 382, 51.30, 0.090273, , 
979149, 343033, 378, 51.40, 0.090198, , 
978313, 343010, 385, 51.50, 0.091969, , 
978319, 342929, 386, 51.60, 0.091424, , 
978119, 342927, 379, 51.70, 0.091871, , 
978979, 343028, 379, 51.80, 0.090556, , 
978528, 343059, 376, 51.90, 0.091796, , 
978153, 343047, 382, 52.00, 0.092580, , 
977883, 342890, 389, 52.10, 0.092171, , 
978312, 342861, 386, 52.20, 0.090993, , 
977588, 342957, 389, 52.30, 0.093290, 8, 0.938
977009, 342808, 387, 52.40, 0.093645, , 
978441, 343186, 386, 52.50, 0.092829, , 
977939, 343195, 396, 52.60, 0.094043, , 
977582, 343062, 383, 52.70, 0.093992, , 
976854, 342663, 391, 52.80, 0.093050, , 
976644, 342878, 389, 52.89, 0.094945, , 
977507, 343075, 380, 53.00, 0.094250, , 
976669, 342717, 394, 53.10, 0.093831, , 
977172, 342868, 390, 53.19, 0.093663, , 
977114, 342918, 390, 53.30, 0.094125, , 
977241, 342997, 396, 53.40, 0.094351, , 
978343, 343199, 392, 53.49, 0.093140, , 
976336, 342835, 391, 53.60, 0.095373, , 
977371, 342866, 397, 53.70, 0.093192, , 
977587, 342931, 391, 53.80, 0.093121, , 
978190, 343220, 392, 53.89, 0.093629, , 
978442, 343123, 392, 53.99, 0.092413, , 
978536, 343157, 395, 54.09, 0.092420, , 
978487, 343148, 391, 54.19, 0.092474, , 
978398, 343010, 406, 54.29, 0.091773, , 
977661, 342832, 402, 54.39, 0.092301, , 
977997, 342984, 393, 54.49, 0.092525, , 
978198, 342847, 400, 54.59, 0.091164, , 
978935, 343040, 404, 54.69, 0.090735, , 
979197, 343065, 401, 54.79, 0.090297, , 
978664, 343029, 398, 54.89, 0.091286, , 
979671, 343039, 400, 54.99, 0.089038, , 
980083, 343021, 404, 55.09, 0.087973, , 
979119, 342786, 400, 55.19, 0.088646, , 
979902, 343017, 405, 55.29, 0.088363, , 
980566, 342980, 410, 55.39, 0.086595, , 
980082, 343042, 402, 55.49, 0.088113, , 
981132, 343166, 402, 55.59, 0.086517, , 
981159, 343161, 400, 55.69, 0.086422, , 
980878, 343006, 396, 55.79, 0.086050, , 
981227, 343014, 405, 55.89, 0.085302, , 
982171, 343119, 403, 55.99, 0.083827, , 
981401, 342944, 401, 56.09, 0.084444, , 
981636, 342918, 407, 56.19, 0.083734, , 
983107, 343293, 403, 56.29, 0.082824, , 
982301, 342992, 398, 56.39, 0.082696, , 
982370, 343051, 407, 56.48, 0.082925, , 
983259, 343178, 404, 56.58, 0.081722, , 
982367, 342870, 403, 56.68, 0.081744, , 
982889, 343006, 401, 56.78, 0.081441, , 
983898, 343261, 403, 56.89, 0.080804, , 
983154, 342942, 406, 56.99, 0.080414, , 
983423, 343173, 403, 57.08, 0.081314, , 
983525, 343178, 413, 57.18, 0.081113, , 
983220, 343100, 404, 57.28, 0.081300, , 
982932, 343054, 408, 57.38, 0.081657, , 
983659, 343013, 409, 57.48, 0.079725, , 
983439, 343134, 404, 57.58, 0.081022, , 
983414, 343062, 402, 57.68, 0.080607, , 
983053, 342997, 410, 57.78, 0.081006, , 
983830, 342901, 409, 57.88, 0.078598, , 
984064, 343030, 413, 57.98, 0.078910, , 
984351, 343151, 409, 58.08, 0.079047, , 
984368, 343006, 411, 58.18, 0.078057, , 
984771, 343062, 408, 58.28, 0.077503, , 
983791, 342849, 412, 58.38, 0.078346, , 
984842, 343047, 409, 58.48, 0.077243, , 
984341, 342972, 405, 58.58, 0.077896, , 
984207, 342946, 410, 58.68, 0.078032, , 
984369, 342852, 415, 58.78, 0.077044, , 
985333, 342995, 413, 58.87, 0.075780, 9, 0.937
984795, 342883, 411, 58.98, 0.076274, , 
985191, 342949, 415, 59.08, 0.075802, , 
985820, 343084, 411, 59.17, 0.075252, , 
985716, 343046, 421, 59.27, 0.075240, , 
985533, 342981, 410, 59.38, 0.075231, , 
986505, 343235, 413, 59.48, 0.074679, , 
986027, 343142, 412, 59.57, 0.075160, , 
985569, 342911, 417, 59.67, 0.074690, , 
986548, 343238, 415, 59.78, 0.074600, , 
985610, 342832, 411, 59.88, 0.074078, , 
986786, 343271, 419, 59.98, 0.074274, , 
985972, 343036, 417, 60.08, 0.074590, , 
985837, 342867, 416, 60.17, 0.073789, , 
986195, 342893, 418, 60.27, 0.073143, , 
986755, 343046, 417, 60.37, 0.072869, , 
986063, 342944, 414, 60.47, 0.073779, , 
986022, 342862, 410, 60.57, 0.073334, , 
986977, 343034, 418, 60.67, 0.072284, , 
986083, 342760, 419, 60.77, 0.072525, , 
987298, 343137, 424, 60.87, 0.072228, , 
987130, 343048, 410, 60.97, 0.072027, , 
987682, 343124, 420, 61.07, 0.071268, , 
987726, 343207, 417, 61.17, 0.071712, , 
987116, 342994, 419, 61.27, 0.071705, , 
987284, 343024, 415, 61.37, 0.071519, , 
988013, 343237, 420, 61.47, 0.071255, , 
988203, 343298, 422, 61.57, 0.071222, , 
988194, 343146, 417, 61.67, 0.070246, , 
987836, 343037, 431, 61.77, 0.070346, , 
987752, 342953, 418, 61.87, 0.069986, , 
988507, 343204, 422, 61.97, 0.069913, , 
988052, 343058, 419, 62.07, 0.069992, , 
988134, 343220, 426, 62.17, 0.070867, , 
988043, 343014, 418, 62.27, 0.069724, , 
988621, 343262, 426, 62.37, 0.070034, , 
987950, 343020, 427, 62.47, 0.069975, , 
988266, 342912, 417, 62.57, 0.068546, , 
988425, 343075, 420, 62.67, 0.069254, , 
988651, 343096, 421, 62.77, 0.068877, , 
987827, 342885, 425, 62.86, 0.069369, , 
987281, 342680, 424, 62.97, 0.069268, , 
987820, 342928, 423, 63.07, 0.069667, , 
988077, 342933, 420, 63.16, 0.069115, , 
988253, 342979, 426, 63.26, 0.069016, , 
988730, 343166, 419, 63.36, 0.069156, , 
988510, 343146, 422, 63.46, 0.069526, , 
989290, 343205, 424, 63.56, 0.068138, , 
988939, 343032, 420, 63.66, 0.067802, , 
989102, 343197, 432, 63.76, 0.068513, , 
988955, 342984, 424, 63.86, 0.067451, , 
989929, 343204, 431, 63.96, 0.066678, , 
989011, 343034, 428, 64.06, 0.067651, , 
989431, 343130, 428, 64.16, 0.067325, , 
989962, 343335, 427, 64.26, 0.067462, , 
989452, 343103, 425, 64.36, 0.067101, , 
988888, 342773, 434, 64.46, 0.066218, , 
989185, 342846, 430, 64.56, 0.066022, , 
989690, 343011, 428, 64.66, 0.065956, , 
988761, 342551, 431, 64.76, 0.065049, , 
990695, 343131, 432, 64.86, 0.064459, , 
990423, 343141, 431, 64.96, 0.065142, , 
990434, 343012, 435, 65.06, 0.064271, , 
990132, 342982, 428, 65.16, 0.064761, , 
990484, 343024, 438, 65.26, 0.064236, , 
990973, 343239, 430, 65.36, 0.064536, 10, 0.924
990573, 343003, 438, 65.46, 0.063896, , 
990467, 342988, 427, 65.56, 0.064039, , 
990699, 343065, 431, 65.65, 0.064017, , 
990580, 343142, 437, 65.75, 0.064792, , 
990969, 343155, 439, 65.85, 0.063994, , 
989633, 342742, 435, 65.95, 0.064320, , 
990898, 343238, 435, 66.06, 0.064699, , 
990216, 343123, 450, 66.15, 0.065495, , 
990697, 343173, 435, 66.25, 0.064730, , 
989007, 343058, 436, 66.35, 0.067818, , 
988990, 342975, 441, 66.45, 0.067312, , 
988547, 342982, 445, 66.55, 0.068366, , 
989172, 343136, 444, 66.65, 0.067954, , 
988646, 342805, 437, 66.75, 0.066979, , 
989123, 342982, 435, 66.85, 0.067055, , 
988283, 342760, 438, 66.95, 0.067510, , 
988967, 343021, 443, 67.05, 0.067666, , 
988511, 342860, 437, 67.15, 0.067647, , 
988616, 342950, 440, 67.25, 0.067999, , 
988843, 342946, 438, 67.35, 0.067456, , 
989814, 343135, 435, 67.45, 0.066487, , 
989484, 343087, 446, 67.55, 0.066923, , 
989831, 343166, 437, 67.65, 0.066652, , 
990146, 343056, 445, 67.75, 0.065214, , 
989369, 343011, 440, 67.85, 0.066686, , 
990447, 343198, 451, 67.95, 0.065462, , 
989806, 343084, 446, 68.05, 0.066171, , 
989875, 343108, 446, 68.15, 0.066171, , 
989603, 342991, 441, 68.25, 0.066022, , 
989589, 342974, 456, 68.35, 0.065943, , 
989874, 343074, 443, 68.45, 0.065951, , 
989643, 342974, 450, 68.55, 0.065820, , 
989309, 343008, 456, 68.64, 0.066803, , 
989743, 343098, 449, 68.75, 0.066406, , 
990050, 343103, 462, 68.85, 0.065741, , 
989272, 342971, 455, 68.95, 0.066644, , 
989303, 343041, 454, 69.05, 0.067033, , 
988368, 342722, 455, 69.14, 0.067067, , 
989989, 343125, 463, 69.24, 0.066024, , 
989422, 343090, 460, 69.34, 0.067083, , 
989036, 342999, 456, 69.44, 0.067365, , 
989155, 343062, 451, 69.54, 0.067507, , 
989999, 343214, 462, 69.64, 0.066585, , 
989866, 343232, 457, 69.74, 0.067005, , 
989119, 342952, 459, 69.84, 0.066867, , 
989033, 342914, 473, 69.94, 0.066814, , 
988884, 343045, 451, 70.04, 0.068012, , 
988945, 343001, 469, 70.14, 0.067585, , 
988711, 342932, 462, 70.24, 0.067665, , 
989718, 343357, 463, 70.34, 0.068161, , 
989267, 343093, 462, 70.44, 0.067456, , 
989591, 343154, 462, 70.54, 0.067119, , 
989084, 343029, 472, 70.64, 0.067452, , 
989190, 343199, 465, 70.74, 0.068326, , 
988972, 343050, 469, 70.84, 0.067845, , 
988378, 342875, 474, 70.94, 0.068049, , 
989620, 343382, 467, 71.04, 0.068548, , 
988611, 342937, 472, 71.14, 0.067925, , 
988627, 343024, 476, 71.24, 0.068459, , 
988041, 342830, 471, 71.33, 0.068521, , 
988365, 343034, 475, 71.44, 0.069122, , 
988976, 343184, 479, 71.53, 0.068715, , 
987726, 342821, 478, 71.63, 0.069179, , 
988224, 342944, 487, 71.73, 0.068852, , 
988145, 343098, 477, 71.83, 0.070042, , 
988175, 343170, 487, 71.94, 0.070446, 11, 0.938
987733, 342996, 484, 72.03, 0.070312, , 
987394, 342899, 484, 72.14, 0.070448, , 
987360, 343010, 489, 72.24, 0.071254, , 
987621, 343080, 478, 72.33, 0.071118, , 
988359, 343250, 489, 72.43, 0.070552, , 
987586, 343042, 478, 72.53, 0.070948, , 
987166, 342971, 497, 72.63, 0.071440, , 
987733, 343126, 493, 72.73, 0.071165, , 
986430, 342796, 490, 72.83, 0.071970, , 
987297, 343111, 498, 72.93, 0.072060, , 
987763, 343306, 484, 73.03, 0.072276, , 
987090, 343009, 492, 73.13, 0.071862, , 
987505, 343177, 484, 73.23, 0.072019, , 
987210, 343047, 493, 73.33, 0.071838, , 
987346, 343061, 499, 73.43, 0.071620, , 
987560, 343214, 489, 73.53, 0.072136, , 
987791, 343243, 495, 73.63, 0.071800, , 
987950, 343343, 495, 73.73, 0.072093, , 
987677, 343250, 508, 73.83, 0.072105, , 
987199, 343100, 483, 73.93, 0.072211, , 
986534, 342877, 500, 74.03, 0.072264, , 
987358, 343192, 494, 74.13, 0.072452, , 
986554, 342916, 503, 74.23, 0.072475, , 
985940, 342812, 497, 74.33, 0.073193, , 
986926, 343117, 504, 74.43, 0.072945, , 
986838, 343046, 494, 74.53, 0.072680, , 
987346, 343299, 506, 74.63, 0.073181, , 
986456, 343072, 500, 74.73, 0.073722, , 
986329, 343030, 505, 74.83, 0.073736, , 
986689, 343147, 509, 74.93, 0.073682, , 
986447, 343124, 508, 75.02, 0.074083, , 
986770, 343265, 508, 75.13, 0.074271, , 
986189, 343094, 507, 75.22, 0.074475, , 
985472, 342800, 507, 75.33, 0.074183, , 
985666, 342911, 505, 75.42, 0.074468, , 
985814, 342967, 502, 75.52, 0.074498, , 
985968, 343092, 505, 75.62, 0.074966, , 
986555, 343337, 499, 75.72, 0.075233, , 
985458, 342985, 510, 75.82, 0.075429, , 
985356, 342941, 508, 75.92, 0.075373, , 
986253, 343287, 509, 76.02, 0.075595, , 
986019, 343233, 506, 76.12, 0.075775, 12, 0.611
985548, 343073, 505, 76.22, 0.075801, , 
985763, 343162, 503, 76.32, 0.075894, , 
985458, 343105, 506, 76.42, 0.076216, , 
984858, 342883, 515, 76.52, 0.076130, , 
985480, 343094, 506, 76.62, 0.076094, , 
985071, 343016, 507, 76.72, 0.076516, , 
985559, 343158, 507, 76.82, 0.076333, , 
985500, 343204, 519, 76.92, 0.076769, , 
984859, 342953, 502, 77.02, 0.076587, , 
984777, 342987, 508, 77.12, 0.076998, , 
984896, 343062, 505, 77.22, 0.077218, , 
984374, 342844, 505, 77.32, 0.076980, , 
984603, 343000, 514, 77.41, 0.077481, , 
984591, 343000, 502, 77.52, 0.077508, , 
984724, 343100, 496, 77.62, 0.077860, , 
984591, 343000, 502, 79.72, 0.077508, A, 0.299
