FlowCell Text Data File: 227l15.csv
Software Version: 1.56A
Date: 2024-02-23
Time: 17:22:12
User: 

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2:30
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.1 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 12
Distance/fraction: 6.53 mm
Start Distance: 0.00 mm
Volume/fraction: 0.931 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: UV OD WITH SINGLE FLUORESCENCE SCAN
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Fluor: EGFP
Excitation (LED2) Wavelength: 470 nm
Excitation filter A: 470/40 nm
Emission filter A: 525/50 nm
Sensitivity: 1
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 8 ms
PD2 (470 nm) On Time: 332 ms
Sample A Zero: 980673
Source A Zero: 330068.7
Fluorescence Zero: 1994

Data Columns:
SampleA, SourceA, SampleFluor, Position, AbsA, Fraction Number, Fraction Volume (ml)
151053, 343555, 9851, 2.98, 4.299803, , 
149730, 343300, 10403, 3.08, 4.317929, , 
149216, 343371, 10977, 3.18, 4.326133, , 
148789, 343464, 11553, 3.28, 4.333192, , 
149714, 343285, 12065, 3.38, 4.318071, , 
151274, 343478, 12490, 3.48, 4.296008, , 
153187, 343353, 12980, 3.58, 4.266909, , 
155916, 343331, 13378, 3.68, 4.227026, , 
159567, 343346, 13702, 3.78, 4.175035, , 
163434, 343411, 13938, 3.88, 4.121573, , 
167416, 343128, 14159, 3.98, 4.065544, , 
172593, 343085, 14362, 4.08, 3.996727, , 
178837, 343346, 14597, 4.18, 3.918461, , 
185791, 343345, 14745, 4.28, 3.832605, , 
192731, 343281, 14853, 4.38, 3.749656, , 
200868, 343114, 14847, 4.48, 3.655499, , 
209207, 343285, 14844, 4.58, 3.565081, , 
218841, 343450, 14730, 4.68, 3.464845, , 
227783, 343285, 14617, 4.78, 3.373639, , 
237709, 342961, 14449, 4.88, 3.275524, , 
250019, 343112, 14241, 4.98, 3.162891, , 
261943, 343039, 13994, 5.08, 3.057564, , 
273494, 343319, 13720, 5.17, 2.962288, , 
286186, 343123, 13392, 5.28, 2.858918, , 
301326, 343160, 13034, 5.38, 2.743149, , 
315775, 343217, 12651, 5.48, 2.638118, , 
332311, 343095, 12218, 5.57, 2.522453, , 
347670, 343258, 11747, 5.68, 2.421842, , 
365610, 343238, 11282, 5.77, 2.308483, , 
382944, 343190, 10788, 5.87, 2.203925, , 
399908, 343084, 10289, 5.97, 2.105683, , 
419017, 343514, 9728, 6.07, 2.003458, , 
438259, 343312, 9246, 6.17, 1.901093, , 
454233, 343359, 8699, 6.27, 1.820835, , 
468403, 343233, 8203, 6.37, 1.750879, , 
492097, 343264, 7567, 6.47, 1.640030, , 
510124, 343111, 7170, 6.57, 1.558061, 1, 0.924
527577, 343333, 6655, 6.67, 1.483809, , 
539048, 343205, 6220, 6.77, 1.434564, , 
555573, 343149, 5788, 6.87, 1.366244, , 
569167, 343203, 5373, 6.97, 1.312196, , 
589120, 343164, 4912, 7.07, 1.234399, , 
600932, 343204, 4576, 7.17, 1.189986, , 
618658, 343080, 4200, 7.27, 1.123751, , 
629660, 343132, 3919, 7.37, 1.084423, , 
647401, 343298, 3585, 7.47, 1.022981, , 
657474, 343030, 3419, 7.57, 0.986478, , 
672360, 343068, 3145, 7.67, 0.936343, , 
684420, 343353, 2918, 7.77, 0.898204, , 
696567, 343266, 2769, 7.87, 0.858044, , 
710825, 343203, 2502, 7.97, 0.812032, , 
722603, 343150, 2359, 8.07, 0.774701, , 
735344, 342981, 2161, 8.17, 0.734258, , 
744648, 343214, 2036, 8.27, 0.707491, , 
757867, 343223, 1879, 8.36, 0.667951, , 
766846, 343403, 1765, 8.47, 0.642625, , 
776415, 343044, 1622, 8.56, 0.612363, , 
783820, 343250, 1588, 8.67, 0.592353, , 
792825, 343320, 1470, 8.76, 0.567105, , 
800662, 343441, 1400, 8.87, 0.545761, , 
810600, 343185, 1271, 8.96, 0.516322, , 
816473, 343224, 1212, 9.07, 0.500332, , 
824788, 343098, 1135, 9.16, 0.476703, , 
830683, 343095, 1063, 9.26, 0.460656, , 
841230, 343374, 969, 9.36, 0.434092, , 
843375, 342962, 958, 9.46, 0.425659, , 
850480, 343005, 909, 9.56, 0.407062, , 
855006, 343034, 852, 9.66, 0.395308, , 
860741, 343029, 812, 9.76, 0.380230, , 
865946, 343264, 765, 9.86, 0.368204, , 
872076, 343359, 726, 9.96, 0.352952, , 
875876, 343028, 682, 10.06, 0.340997, , 
882811, 343170, 620, 10.16, 0.324180, , 
887849, 343063, 592, 10.26, 0.310672, , 
892650, 343018, 579, 10.36, 0.298240, , 
895552, 343098, 575, 10.46, 0.291461, , 
899788, 343395, 560, 10.56, 0.282788, , 
902154, 343121, 535, 10.66, 0.275082, , 
903814, 343071, 537, 10.76, 0.270617, , 
907390, 343052, 502, 10.86, 0.261606, , 
908989, 342985, 491, 10.95, 0.257204, , 
912209, 342884, 460, 11.06, 0.248584, , 
914584, 343019, 452, 11.16, 0.243618, , 
917295, 343147, 433, 11.26, 0.237797, , 
918314, 342840, 423, 11.35, 0.233284, , 
921374, 343255, 412, 11.46, 0.228520, , 
920901, 343041, 416, 11.55, 0.228272, , 
923406, 343152, 391, 11.65, 0.222887, , 
925306, 342845, 381, 11.76, 0.216247, , 
927253, 342795, 362, 11.85, 0.211188, , 
928643, 343093, 358, 11.96, 0.209773, , 
931097, 343371, 340, 12.06, 0.205657, , 
934164, 343129, 318, 12.15, 0.196669, , 
935626, 343120, 316, 12.25, 0.193091, , 
936525, 343289, 317, 12.35, 0.192038, , 
936339, 342800, 307, 12.45, 0.189277, , 
939285, 343148, 296, 12.55, 0.184491, , 
939909, 343114, 295, 12.65, 0.182773, , 
942483, 343118, 280, 12.75, 0.176645, , 
942797, 343197, 274, 12.85, 0.176414, , 
945123, 343162, 268, 12.95, 0.170639, , 
944876, 342862, 254, 13.05, 0.169259, , 
947175, 342828, 246, 13.15, 0.163567, 2, 0.938
947842, 343187, 259, 13.25, 0.164338, , 
947558, 342931, 247, 13.35, 0.163333, , 
948024, 342924, 243, 13.45, 0.162180, , 
948120, 342885, 249, 13.55, 0.161697, , 
950485, 343230, 232, 13.65, 0.158353, , 
951074, 343045, 239, 13.75, 0.155746, , 
951756, 343225, 220, 13.85, 0.155313, , 
952942, 343239, 219, 13.95, 0.152602, , 
952123, 342757, 212, 14.05, 0.151375, , 
952879, 342885, 207, 14.15, 0.150429, , 
953828, 343013, 211, 14.25, 0.149029, , 
953732, 343051, 212, 14.35, 0.149505, , 
953624, 343029, 208, 14.45, 0.149615, , 
954113, 343184, 206, 14.54, 0.149478, , 
954726, 343042, 203, 14.64, 0.147101, , 
954361, 342906, 193, 14.74, 0.147070, , 
955820, 343080, 192, 14.84, 0.144773, , 
956034, 343070, 190, 14.94, 0.144204, , 
957476, 342991, 173, 15.04, 0.140294, , 
957157, 343011, 175, 15.14, 0.141175, , 
957187, 342938, 177, 15.24, 0.140626, , 
957599, 342862, 174, 15.34, 0.139158, , 
958382, 342935, 172, 15.44, 0.137798, , 
958842, 343156, 176, 15.54, 0.138168, , 
960671, 343243, 166, 15.64, 0.134450, , 
959214, 343007, 165, 15.74, 0.136318, , 
960375, 342949, 160, 15.84, 0.133215, , 
959657, 342755, 157, 15.94, 0.133625, , 
961839, 343031, 155, 16.04, 0.130325, , 
960888, 343025, 160, 16.14, 0.132512, , 
961045, 342905, 151, 16.24, 0.131357, , 
961731, 342966, 160, 16.34, 0.130151, , 
960949, 343109, 162, 16.44, 0.132920, , 
962533, 343027, 143, 16.54, 0.128676, , 
961557, 343192, 156, 16.64, 0.132041, , 
961757, 342875, 151, 16.74, 0.129493, , 
961780, 343156, 152, 16.84, 0.131283, , 
962008, 342934, 150, 16.94, 0.129293, , 
960170, 342701, 143, 17.04, 0.132067, , 
960917, 342912, 149, 17.13, 0.131702, , 
959448, 343024, 145, 17.24, 0.135880, , 
958170, 342888, 142, 17.34, 0.137987, , 
958658, 342998, 152, 17.44, 0.137563, , 
958122, 343053, 144, 17.54, 0.139183, , 
956630, 342967, 138, 17.64, 0.142126, , 
955511, 342877, 137, 17.73, 0.144169, , 
957186, 343255, 139, 17.83, 0.142707, , 
956554, 343190, 134, 17.94, 0.143767, , 
954704, 342894, 132, 18.04, 0.146182, , 
953711, 343012, 137, 18.13, 0.149298, , 
953175, 343008, 124, 18.24, 0.150537, , 
952506, 343154, 136, 18.33, 0.153075, , 
952908, 342924, 133, 18.43, 0.150617, , 
951224, 343082, 130, 18.53, 0.155634, , 
951704, 343057, 129, 18.63, 0.154334, , 
950293, 342900, 120, 18.73, 0.156643, , 
951364, 343094, 128, 18.83, 0.155381, , 
949314, 342922, 124, 18.93, 0.159107, , 
951265, 343282, 135, 19.03, 0.156848, , 
949779, 343197, 126, 19.13, 0.159809, , 
950663, 343197, 124, 19.23, 0.157716, , 
949246, 343093, 127, 19.33, 0.160390, , 
949570, 342984, 122, 19.43, 0.158907, , 
949414, 343012, 125, 19.53, 0.159461, , 
950464, 342973, 122, 19.63, 0.156717, 3, 0.924
950181, 343072, 126, 19.73, 0.158037, , 
950855, 342883, 128, 19.83, 0.155201, , 
950137, 343110, 117, 19.93, 0.158390, , 
950615, 342844, 125, 20.03, 0.155513, , 
950165, 343032, 117, 20.13, 0.157813, , 
951105, 343124, 119, 20.23, 0.156191, , 
952445, 343058, 119, 20.33, 0.152589, , 
951566, 342431, 114, 20.43, 0.150550, , 
953468, 343046, 114, 20.53, 0.150095, , 
953522, 342974, 104, 20.63, 0.149495, , 
955128, 342901, 111, 20.73, 0.145229, , 
956422, 343061, 117, 20.83, 0.143232, , 
956562, 342911, 113, 20.93, 0.141918, , 
956882, 343039, 111, 21.03, 0.142005, , 
958334, 343124, 113, 21.12, 0.139151, , 
957419, 342863, 104, 21.23, 0.139588, , 
961341, 343143, 108, 21.33, 0.132225, , 
960823, 343055, 107, 21.42, 0.132861, , 
961669, 343013, 106, 21.52, 0.130605, , 
961984, 342915, 110, 21.62, 0.129225, , 
963523, 342972, 103, 21.72, 0.126001, , 
964494, 343119, 108, 21.82, 0.124699, , 
963952, 342903, 98, 21.92, 0.124547, , 
965232, 343032, 108, 22.02, 0.122407, , 
965660, 343088, 108, 22.12, 0.121776, , 
966005, 342990, 108, 22.22, 0.120330, , 
966239, 342818, 106, 22.32, 0.118656, , 
967389, 343068, 103, 22.42, 0.117620, , 
967579, 343041, 104, 22.52, 0.117000, , 
967147, 342690, 98, 22.62, 0.115702, , 
967906, 342920, 100, 22.72, 0.115446, , 
968248, 342807, 100, 22.82, 0.113909, , 
968748, 343037, 101, 22.92, 0.114257, , 
968125, 342968, 97, 23.02, 0.115252, , 
966830, 342624, 105, 23.12, 0.116006, , 
968960, 342737, 95, 23.22, 0.111796, , 
969704, 342865, 106, 23.32, 0.110909, , 
969673, 342962, 90, 23.42, 0.111617, , 
968678, 342912, 102, 23.52, 0.113599, , 
969549, 342810, 95, 23.61, 0.110907, , 
969547, 342752, 95, 23.72, 0.110531, , 
968821, 342860, 94, 23.81, 0.112926, , 
968505, 342755, 96, 23.92, 0.112971, , 
969679, 343140, 96, 24.02, 0.112771, , 
969294, 342930, 96, 24.12, 0.112287, , 
969843, 342862, 92, 24.22, 0.110566, , 
970116, 343185, 99, 24.31, 0.112052, , 
970076, 343010, 83, 24.42, 0.110997, , 
970596, 343079, 94, 24.51, 0.110244, , 
970828, 342989, 92, 24.61, 0.109115, , 
969913, 342872, 91, 24.71, 0.110470, , 
970800, 343125, 91, 24.81, 0.110072, , 
970200, 342939, 96, 24.91, 0.110243, , 
970498, 343209, 84, 25.01, 0.111323, , 
971229, 343176, 95, 25.11, 0.109413, , 
970285, 342994, 96, 25.21, 0.110407, , 
970435, 342966, 91, 25.31, 0.109876, , 
971111, 343185, 93, 25.41, 0.109745, , 
969699, 342810, 91, 25.51, 0.110559, , 
969105, 342931, 95, 25.61, 0.112732, , 
968905, 342964, 83, 25.71, 0.113413, , 
968267, 342944, 97, 25.81, 0.114764, , 
967282, 342840, 80, 25.91, 0.116372, , 
966631, 342996, 88, 26.01, 0.118911, , 
966064, 342954, 86, 26.11, 0.119956, , 
965445, 342871, 97, 26.21, 0.120854, 4, 0.938
964196, 343003, 87, 26.31, 0.124633, , 
962685, 342960, 87, 26.41, 0.127881, , 
961476, 342894, 98, 26.51, 0.130275, , 
959549, 342609, 91, 26.61, 0.132919, , 
959507, 343176, 83, 26.70, 0.136739, , 
956577, 342755, 91, 26.80, 0.140859, , 
955668, 342924, 91, 26.91, 0.144108, , 
953824, 342982, 83, 27.00, 0.148835, , 
952443, 342919, 86, 27.11, 0.151682, , 
950070, 342968, 93, 27.20, 0.157618, , 
947677, 342896, 86, 27.30, 0.162821, , 
946360, 343057, 86, 27.41, 0.167007, , 
944104, 342689, 85, 27.50, 0.169962, , 
943032, 342884, 88, 27.60, 0.173799, , 
940409, 342595, 94, 27.70, 0.178170, , 
939965, 342955, 87, 27.80, 0.181596, , 
938448, 342995, 87, 27.90, 0.185494, , 
938122, 343114, 81, 28.00, 0.187056, , 
937031, 342969, 88, 28.10, 0.188724, , 
935261, 342776, 89, 28.20, 0.191712, , 
935335, 342934, 91, 28.30, 0.192571, , 
934978, 342994, 90, 28.40, 0.193824, , 
934124, 342749, 92, 28.50, 0.194272, , 
933468, 342879, 87, 28.60, 0.196706, , 
934059, 342971, 89, 28.70, 0.195886, , 
933357, 342831, 90, 28.80, 0.196659, , 
933417, 342651, 86, 28.90, 0.195332, , 
934902, 342988, 89, 29.00, 0.193967, , 
935176, 342869, 83, 29.10, 0.192527, , 
935799, 343054, 85, 29.20, 0.192242, , 
935609, 342708, 88, 29.30, 0.190428, , 
937480, 342862, 89, 29.40, 0.186943, , 
938021, 342764, 92, 29.50, 0.185002, , 
938337, 342812, 82, 29.60, 0.184559, , 
939223, 342692, 96, 29.70, 0.181647, , 
940538, 343006, 79, 29.80, 0.180559, , 
941646, 343066, 92, 29.90, 0.178304, , 
941787, 342834, 89, 29.99, 0.176444, , 
942297, 342811, 87, 30.09, 0.175075, , 
943180, 343027, 93, 30.19, 0.174385, , 
943776, 342806, 84, 30.29, 0.171513, , 
944822, 343098, 89, 30.39, 0.170936, , 
944684, 342845, 89, 30.49, 0.169605, , 
945351, 343023, 91, 30.59, 0.169184, , 
944898, 342885, 89, 30.69, 0.169357, , 
945439, 342949, 87, 30.79, 0.168489, , 
944669, 342771, 86, 30.89, 0.169154, , 
945327, 343053, 95, 30.99, 0.169438, , 
944336, 342796, 86, 31.09, 0.170112, , 
943736, 342732, 89, 31.19, 0.171122, , 
943208, 342772, 90, 31.29, 0.172644, , 
942937, 342835, 101, 31.39, 0.173704, , 
941736, 342960, 82, 31.49, 0.177393, , 
940051, 342655, 93, 31.59, 0.179421, , 
939638, 342973, 93, 31.69, 0.182497, , 
938236, 342925, 89, 31.79, 0.185543, , 
936113, 343001, 89, 31.89, 0.191139, , 
933165, 342798, 96, 31.99, 0.196905, , 
930598, 343023, 82, 32.09, 0.204581, , 
926124, 343059, 92, 32.19, 0.215663, , 
920095, 342982, 86, 32.29, 0.229856, , 
912882, 342874, 91, 32.39, 0.246858, , 
904159, 342953, 98, 32.49, 0.268984, , 
891882, 342963, 92, 32.59, 0.299816, , 
876771, 342772, 96, 32.69, 0.337018, 5, 0.923
857101, 342714, 99, 32.78, 0.387700, , 
836208, 342913, 89, 32.88, 0.444543, , 
812778, 342978, 100, 32.99, 0.508926, , 
786843, 342906, 94, 33.09, 0.581433, , 
758286, 343184, 103, 33.18, 0.666452, , 
732732, 342919, 96, 33.28, 0.741859, , 
705545, 343034, 108, 33.39, 0.827702, , 
676070, 342806, 100, 33.48, 0.922240, , 
654123, 342623, 98, 33.58, 0.995306, , 
628350, 342916, 95, 33.68, 1.087693, , 
609289, 343080, 112, 33.78, 1.158092, , 
587997, 342990, 106, 33.88, 1.237552, , 
571010, 343141, 107, 33.98, 1.304514, , 
554235, 342902, 100, 34.08, 1.370050, , 
542427, 342941, 108, 34.18, 1.418769, , 
528608, 342986, 102, 34.28, 1.477140, , 
523378, 342999, 113, 34.38, 1.499602, , 
515096, 342951, 98, 34.48, 1.535183, , 
511412, 343030, 110, 34.58, 1.551854, , 
505448, 343074, 103, 34.68, 1.578541, , 
505220, 342985, 114, 34.78, 1.578973, , 
506620, 342837, 103, 34.88, 1.571774, , 
509403, 343007, 108, 34.98, 1.560561, , 
511431, 343031, 108, 35.08, 1.551777, , 
517135, 342310, 107, 35.18, 1.522082, , 
524631, 342781, 110, 35.28, 1.492790, , 
533000, 342880, 115, 35.38, 1.457824, , 
541346, 342918, 110, 35.48, 1.423108, , 
551046, 343032, 104, 35.58, 1.383889, , 
560695, 342853, 116, 35.68, 1.343649, , 
571449, 342679, 113, 35.78, 1.299753, , 
582682, 342895, 106, 35.88, 1.257363, , 
595179, 343013, 117, 35.97, 1.210382, , 
606122, 342971, 116, 36.08, 1.169105, , 
616151, 342560, 114, 36.18, 1.129476, , 
628890, 342945, 111, 36.27, 1.085950, , 
639314, 342944, 119, 36.37, 1.048947, , 
647886, 342592, 114, 36.48, 1.016663, , 
660683, 343177, 115, 36.57, 0.976485, , 
669365, 342820, 114, 36.67, 0.944763, , 
680155, 343085, 119, 36.77, 0.910514, , 
688356, 342663, 114, 36.87, 0.880772, , 
699552, 343074, 118, 36.97, 0.847161, , 
707939, 343150, 113, 37.07, 0.820840, , 
716845, 342940, 118, 37.17, 0.791328, , 
721979, 342599, 112, 37.27, 0.773029, , 
730532, 342964, 123, 37.37, 0.748922, , 
739847, 342964, 117, 37.47, 0.720408, , 
747516, 342923, 118, 37.57, 0.696932, , 
752928, 343043, 122, 37.67, 0.681485, , 
759368, 342780, 113, 37.77, 0.660592, , 
769281, 342852, 125, 37.87, 0.631877, , 
776494, 342974, 116, 37.97, 0.611675, , 
781512, 343164, 119, 38.07, 0.598425, , 
787279, 343105, 120, 38.17, 0.581492, , 
793947, 342830, 125, 38.27, 0.560708, , 
798959, 343055, 122, 38.37, 0.548022, , 
805075, 342702, 119, 38.47, 0.528544, , 
809696, 342899, 125, 38.57, 0.516957, , 
815270, 342720, 110, 38.66, 0.500343, , 
819663, 342640, 124, 38.77, 0.487724, , 
826513, 342922, 123, 38.87, 0.470846, , 
829501, 342676, 128, 38.96, 0.461110, , 
834279, 342747, 124, 39.06, 0.448651, , 
838657, 342713, 126, 39.17, 0.436649, , 
843303, 343017, 123, 39.26, 0.426212, 6, 0.939
847222, 343027, 124, 39.36, 0.415844, , 
850919, 342701, 130, 39.46, 0.403905, , 
854293, 342925, 126, 39.56, 0.396470, , 
858617, 342845, 130, 39.66, 0.384583, , 
861365, 342666, 134, 39.76, 0.376217, , 
865930, 342935, 124, 39.86, 0.366088, , 
869392, 343149, 128, 39.96, 0.358512, , 
871458, 342913, 128, 40.06, 0.351622, , 
872920, 342954, 137, 40.16, 0.348119, , 
875223, 342805, 127, 40.26, 0.341212, , 
880528, 342760, 141, 40.36, 0.327317, , 
882889, 342962, 125, 40.46, 0.322617, , 
884655, 342919, 144, 40.56, 0.317837, , 
886846, 343073, 133, 40.66, 0.313281, , 
891050, 342644, 131, 40.76, 0.299823, , 
893035, 342898, 134, 40.86, 0.296482, , 
894629, 343099, 134, 40.96, 0.293788, , 
897097, 342713, 129, 41.06, 0.285055, , 
899783, 342883, 146, 41.16, 0.279443, , 
901847, 343011, 135, 41.26, 0.275127, , 
904131, 342675, 138, 41.36, 0.267229, , 
906640, 343037, 136, 41.46, 0.263369, , 
908609, 342977, 140, 41.56, 0.258093, , 
909590, 342744, 139, 41.66, 0.254135, , 
911595, 342830, 128, 41.76, 0.249745, , 
912412, 342865, 132, 41.86, 0.247958, , 
913061, 342719, 161, 41.96, 0.245400, , 
915685, 343304, 139, 42.05, 0.242780, , 
914988, 342736, 145, 42.16, 0.240767, , 
917131, 342902, 143, 42.26, 0.236592, , 
918060, 342963, 143, 42.35, 0.234714, , 
918540, 342816, 142, 42.45, 0.232573, , 
920148, 342927, 145, 42.55, 0.229365, , 
921552, 343083, 148, 42.65, 0.226957, , 
920957, 342701, 143, 42.75, 0.225904, , 
923044, 342887, 150, 42.85, 0.222031, , 
922887, 342937, 155, 42.95, 0.222742, , 
923615, 342982, 147, 43.05, 0.221263, , 
923809, 342829, 153, 43.15, 0.219786, , 
926039, 342981, 160, 43.25, 0.215358, , 
924843, 342568, 150, 43.35, 0.215554, , 
925897, 342634, 156, 43.45, 0.213425, , 
928374, 343122, 157, 43.55, 0.210615, , 
929539, 342909, 157, 43.65, 0.206395, , 
929035, 342790, 157, 43.75, 0.206835, , 
930209, 342703, 144, 43.85, 0.203422, , 
931626, 342954, 167, 43.95, 0.201644, , 
931555, 342813, 157, 44.05, 0.200890, , 
932949, 342616, 157, 44.15, 0.196231, , 
934645, 342965, 153, 44.25, 0.194435, , 
935490, 343021, 164, 44.35, 0.192769, , 
936095, 342863, 148, 44.45, 0.190277, , 
936226, 342574, 158, 44.55, 0.188064, , 
937998, 342909, 154, 44.65, 0.186009, , 
938956, 343086, 145, 44.75, 0.184873, , 
939260, 342931, 164, 44.85, 0.183127, , 
939759, 342918, 155, 44.95, 0.181847, , 
939576, 342917, 162, 45.04, 0.182278, , 
941191, 343062, 153, 45.15, 0.179365, , 
940942, 342965, 165, 45.25, 0.179324, , 
941813, 343035, 154, 45.34, 0.177701, , 
942092, 342930, 163, 45.44, 0.176346, , 
942419, 342882, 161, 45.54, 0.175250, , 
942681, 342866, 163, 45.64, 0.174519, , 
943240, 342906, 160, 45.75, 0.173447, 7, 0.924
942806, 342815, 160, 45.84, 0.173886, , 
944106, 343135, 164, 45.94, 0.172885, , 
944202, 342925, 174, 46.04, 0.171278, , 
945055, 342883, 170, 46.14, 0.168970, , 
945528, 343012, 173, 46.24, 0.168691, , 
946108, 342899, 165, 46.34, 0.166569, , 
947007, 342900, 180, 46.44, 0.164438, , 
947333, 342679, 176, 46.54, 0.162213, , 
948531, 342963, 166, 46.64, 0.161233, , 
949375, 343099, 179, 46.74, 0.160124, , 
949057, 342757, 170, 46.84, 0.158633, , 
950241, 343081, 178, 46.94, 0.157954, , 
950760, 342891, 176, 47.04, 0.155479, , 
951905, 342971, 180, 47.14, 0.153295, , 
952316, 342864, 189, 47.24, 0.151621, , 
953417, 342964, 156, 47.34, 0.149677, , 
954913, 343168, 178, 47.44, 0.147487, , 
955103, 342898, 175, 47.54, 0.145268, , 
955820, 342915, 173, 47.64, 0.143691, , 
956058, 342760, 167, 47.74, 0.142113, , 
957443, 342996, 180, 47.84, 0.140404, , 
958110, 342986, 180, 47.94, 0.138771, , 
958591, 342784, 175, 48.04, 0.136316, , 
960291, 343148, 176, 48.14, 0.134717, , 
960615, 342967, 175, 48.24, 0.132771, , 
960737, 342713, 186, 48.33, 0.130818, , 
961675, 342839, 169, 48.44, 0.129449, , 
962955, 342998, 185, 48.54, 0.127499, , 
963492, 342988, 172, 48.63, 0.126179, , 
964273, 343169, 178, 48.73, 0.125542, , 
965035, 343231, 186, 48.84, 0.124171, , 
965613, 343150, 184, 48.93, 0.122293, , 
965134, 342766, 183, 49.03, 0.120890, , 
966257, 342894, 189, 49.14, 0.119113, , 
966843, 342892, 185, 49.23, 0.117735, , 
961011, 342908, 193, 49.33, 0.131456, , 
961907, 342765, 185, 49.43, 0.128420, , 
963524, 342897, 187, 49.53, 0.125507, , 
964531, 342782, 187, 49.63, 0.122401, , 
966866, 342887, 181, 49.73, 0.117649, , 
966893, 342679, 172, 49.83, 0.116220, , 
968060, 342746, 168, 49.93, 0.113946, , 
969611, 343089, 178, 50.03, 0.112594, , 
969484, 342975, 160, 50.13, 0.112141, , 
969536, 342918, 167, 50.23, 0.111646, , 
970415, 342904, 152, 50.33, 0.109515, , 
970340, 342865, 170, 50.43, 0.109433, , 
969736, 342571, 162, 50.53, 0.108904, , 
971362, 342870, 172, 50.63, 0.107097, , 
972188, 342879, 170, 50.73, 0.105243, , 
971789, 342893, 178, 50.83, 0.106259, , 
973184, 342982, 170, 50.93, 0.103615, , 
973778, 343067, 178, 51.02, 0.102799, , 
973188, 342797, 180, 51.13, 0.102391, , 
974119, 342843, 186, 51.23, 0.100541, , 
974383, 342858, 178, 51.32, 0.100030, , 
974963, 343023, 187, 51.42, 0.099774, , 
